date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2018-06-01 07:00:00	15938	0.97	0.95	0.97	0.97	0.92	CSP.MI	0.91	0.91	0.89	0.91	0.98	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3		0.89						-1.0			1.02	-0.02	-0.02	-0.18	-0.02	-0.02	-0.15	1.02	-0.18	0.0	0.0	87.0					1	-0.02	-0.02	0.02	-0.02	-0.02	0.03	0.02	0.0	0.0	216.22					0.02	0.02	-0.35	0.02	0.02	-0.27	-0.35	0.0	0.0	33.37					0.02	0.02	-0.75	0.02	0.02	-0.47	-0.75	0.0	0.0	33.37						-0.020000000000000018	-0.020000000000000018	0.020000000000000018	-0.021052631578947434	-0.020834086902842053	0.01871032386284166	0.020000000000000018	0.0026404820987388517	0.00262737266495372	87.00076307136734				
2018-06-04 07:00:00	7298	0.96	0.95	0.95	0.96	0.92	CSP.MI	0.89	0.9	0.89	0.9	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	0.01	0.01	-0.17	0.01	0.01	-0.14	1.02	-0.17	0.0	0.0	85.46					1	0.01	0.01	0.03	0.01	0.01	0.04	0.03	0.0	0.0	256.46					-0.01	-0.01	-0.36	-0.01	-0.01	-0.28	-0.36	0.0	0.0	36.55					-0.01	-0.01	-0.76	-0.01	-0.01	-0.48	-0.76	0.0	0.0	36.55						0.010000000000000009	0.010000000000000009	0.030000000000000027	0.010309278350515427	0.010362787035546547	0.02932188973641292	0.030000000000000027	0.0025176062782139184	0.0025049142295985316	85.45836134349568				
2018-06-05 07:00:00	8715	0.96	0.96	0.96	0.96	0.92	CSP.MI	0.92	0.92	0.92	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	-0.0	-0.0	-0.17	-0.0	-0.0	-0.14	1.02	-0.17	0.0	0.0	85.46					1	-0.0	-0.0	0.03	-0.0	-0.0	0.04	0.03	0.0	0.0	256.46					0.0	0.0	-0.36	0.0	0.0	-0.28	-0.36	0.0	0.0	36.55					0.0	0.0	-0.76	0.0	0.0	-0.48	-0.76	0.0	0.0	36.55						-0.0	-0.0	0.030000000000000027	-0.0	-0.0	0.02932188973641292	0.030000000000000027	0.0025176062782139184	0.0025049142295985316	85.45836134349568				
2018-06-06 07:00:00	13121	0.97	0.97	0.97	0.97	0.93	CSP.MI	0.92	0.92	0.92	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	-0.01	-0.01	-0.18	-0.01	-0.01	-0.15	1.02	-0.18	0.0	0.0	79.0					1	-0.01	-0.01	0.02	-0.01	-0.01	0.03	0.02	0.0	0.0	237.09					0.01	0.01	-0.35	0.01	0.01	-0.27	-0.35	0.0	0.0	38.02					0.01	0.01	-0.75	0.01	0.01	-0.47	-0.75	0.0	0.0	38.02						-0.010000000000000009	-0.010000000000000009	0.020000000000000018	-0.01041666666666674	-0.010362787035546658	0.01871032386284166	0.020000000000000018	0.002375521913133566	0.002362363186069194	78.99752065573857				
2018-06-07 07:00:00	9119	0.98	0.96	0.98	0.97	0.93	CSP.MI	0.93	0.93	0.91	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	-0.0	-0.0	-0.18	-0.0	-0.0	-0.15	1.02	-0.18	0.0	0.0	85.21					1	-0.0	-0.0	0.02	-0.0	-0.0	0.03	0.02	0.0	0.0	234.55					0.0	0.0	-0.35	0.0	0.0	-0.27	-0.35	0.0	0.0	36.68					0.0	0.0	-0.75	0.0	0.0	-0.47	-0.75	0.0	0.0	36.68						-0.0	-0.0	0.020000000000000018	-0.0	-0.0	0.01871032386284166	0.020000000000000018	0.0025148657446628095	0.0025021530220008525	85.214612169952				
2018-06-08 07:00:00	7836	0.97	0.97	0.97	0.97	0.93	CSP.MI	0.94	0.94	0.94	0.94	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3	0.94							-1.0			1.02	-0.0	-0.0	-0.18	-0.0	-0.0	-0.15	1.02	-0.18	0.0	0.0	83.46					1	-0.0	-0.0	0.02	-0.0	-0.0	0.03	0.02	0.0	0.0	264.67					0.0	0.0	-0.35	0.0	0.0	-0.27	-0.35	0.0	0.0	44.06					0.0	0.0	-0.75	0.0	0.0	-0.47	-0.75	0.0	0.0	44.06						-0.0	-0.0	0.020000000000000018	-0.0	-0.0	0.01871032386284166	0.020000000000000018	0.0023834331993650166	0.0023711598489211116	83.45819512927345				
2018-06-11 07:00:00	421	0.98	0.97	0.97	0.98	0.94	CSP.MI	0.91	0.92	0.91	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.98								-1.0			1.3								-1.0			1.02	-0.01	-0.01	-0.19	-0.01	-0.01	-0.15	1.02	-0.19	0.0	0.0	83.27					1	-0.01	-0.01	0.01	-0.01	-0.01	0.02	0.01	0.0	0.0	241.59					0.01	0.01	-0.34	0.01	0.01	-0.26	-0.34	0.0	0.0	44.15					0.01	0.01	-0.74	0.01	0.01	-0.47	-0.74	0.0	0.0	44.15						-0.010000000000000009	-0.010000000000000009	0.010000000000000009	-0.010309278350515427	-0.010256500167189061	0.008315320558118788	0.010000000000000009	0.002381303346996797	0.0023690141980758916	83.26935489879914				
2018-06-12 07:00:00	24491	0.98	0.95	0.96	0.97	0.93	CSP.MI	0.9	0.92	0.89	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	0.01	0.01	-0.18	0.01	0.01	-0.15	1.0	-0.18	0.0	0.0	90.64					1	0.01	0.01	0.02	0.01	0.01	0.03	0.02	0.0	0.0	241.82					-0.01	-0.01	-0.35	-0.01	-0.01	-0.27	-0.35	0.0	0.0	37.04					-0.01	-0.01	-0.75	-0.01	-0.01	-0.47	-0.75	0.0	0.0	37.04						0.010000000000000009	0.010000000000000009	0.020000000000000018	0.010204081632653073	0.01025650016718911	0.01871032386284166	0.020000000000000018	0.002588710816323492	0.002576628970615058	90.63646171850272				
2018-06-13 07:00:00	14302	0.98	0.97	0.98	0.97	0.93	CSP.MI	0.91	0.91	0.91	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	-0.0	-0.0	-0.18	-0.0	-0.0	-0.15	0.99	-0.18	0.0	0.0	89.78					1	-0.0	-0.0	0.02	-0.0	-0.0	0.03	0.02	0.0	0.0	261.31					0.0	0.0	-0.35	0.0	0.0	-0.27	-0.35	0.0	0.0	42.65					0.0	0.0	-0.75	0.0	0.0	-0.47	-0.75	0.0	0.0	42.65						-0.0	-0.0	0.020000000000000018	-0.0	-0.0	0.01871032386284166	0.020000000000000018	0.002522359608641686	0.0025104898845365042	89.77899158964999				
2018-06-14 07:00:00	51194	0.97	0.96	0.96	0.96	0.92	CSP.MI	0.89	0.89	0.89	0.89	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.96							-1.0			1.3		0.89						-1.0			1.02	0.01	0.01	-0.17	0.01	0.01	-0.14	0.99	-0.17	0.0	0.0	97.3					1	0.01	0.01	0.03	0.01	0.01	0.04	0.03	0.0	0.0	261.56					-0.01	-0.01	-0.36	-0.01	-0.01	-0.28	-0.36	0.0	0.0	35.43					-0.01	-0.01	-0.76	-0.01	-0.01	-0.48	-0.76	0.0	0.0	35.43						0.010000000000000009	0.010000000000000009	0.030000000000000027	0.010309278350515427	0.010362787035546547	0.02932188973641292	0.030000000000000027	0.0027297293915807923	0.0027180727816651373	97.30352943634225				
2018-06-15 07:00:00	266	0.96	0.96	0.96	0.96	0.92	CSP.MI	0.9	0.9	0.9	0.9	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	-0.0	-0.0	-0.17	-0.0	-0.0	-0.14	0.99	-0.17	0.0	0.0	97.3					1	-0.0	-0.0	0.03	-0.0	-0.0	0.04	0.03	0.0	0.0	261.56					0.0	0.0	-0.36	0.0	0.0	-0.28	-0.36	0.0	0.0	35.43					0.0	0.0	-0.76	0.0	0.0	-0.48	-0.76	0.0	0.0	35.43						-0.0	-0.0	0.030000000000000027	-0.0	-0.0	0.02932188973641292	0.030000000000000027	0.0027297293915807923	0.0027180727816651373	97.30352943634225				
2018-06-18 07:00:00	1345	0.97	0.97	0.97	0.97	0.93	CSP.MI	0.91	0.91	0.91	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.97								-1.0			1.3	0.91							-1.0			1.02	-0.01	-0.01	-0.18	-0.01	-0.01	-0.15	0.99	-0.18	0.0	0.0	90.46					1	-0.01	-0.01	0.02	-0.01	-0.01	0.03	0.02	0.0	0.0	241.07					0.01	0.01	-0.35	0.01	0.01	-0.27	-0.35	0.0	0.0	37.0					0.01	0.01	-0.75	0.01	0.01	-0.47	-0.75	0.0	0.0	37.0						-0.010000000000000009	-0.010000000000000009	0.020000000000000018	-0.01041666666666674	-0.010362787035546658	0.018710323862841438	0.020000000000000018	0.0025922469886475027	0.002580125261415045	90.45972041691596				
2018-06-19 07:00:00	2018	0.96	0.96	0.96	0.96	0.92	CSP.MI	0.9	0.9	0.9	0.9	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.96							-1.0			1.3		0.9						-1.0			1.02	0.01	0.01	-0.17	0.01	0.01	-0.14	0.98	-0.17	0.0	0.0	97.88					1	0.01	0.01	0.03	0.01	0.01	0.04	0.03	0.0	0.0	241.36					-0.01	-0.01	-0.36	-0.01	-0.01	-0.28	-0.36	0.0	0.0	29.9					-0.01	-0.01	-0.76	-0.01	-0.01	-0.48	-0.76	0.0	0.0	29.9						0.010000000000000009	0.010000000000000009	0.030000000000000027	0.010309278350515427	0.010362787035546547	0.0293218897364127	0.030000000000000027	0.002800483344144621	0.0027885774813503073	97.88041329852283				
2018-06-20 07:00:00	11102	0.98	0.96	0.96	0.96	0.92	CSP.MI	0.9	0.92	0.9	0.9	0.97	0.8	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	-0.0	-0.0	-0.17	-0.0	-0.0	-0.14	0.98	-0.17	0.0	0.0	104.56					1	-0.0	-0.0	0.03	-0.0	-0.0	0.04	0.03	0.0	0.0	238.5					0.0	0.0	-0.36	0.0	0.0	-0.28	-0.36	0.0	0.0	28.4					0.0	0.0	-0.76	0.0	0.0	-0.48	-0.76	0.0	0.0	28.4						-0.0	-0.0	0.030000000000000027	-0.0	-0.0	0.0293218897364127	0.030000000000000027	0.0029340576687978746	0.0029226014737695483	104.56115389641334				
2018-06-21 07:00:00	31264	0.99	0.96	0.98	0.98	0.94	CSP.MI	0.94	0.95	0.92	0.94	0.97	0.8	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.99		0.99						-1.0			1.3	0.95		0.95		0.95			-1.0			1.02	-0.02	-0.02	-0.19	-0.02	-0.02	-0.15	0.99	-0.19	0.0	0.0	94.52					1	0.0	0.0	0.03	0.0	0.0	0.04	0.03	0.0	0.0	238.5					0.02	0.02	-0.34	0.02	0.02	-0.26	-0.34	0.0	0.0	31.65					0.02	0.02	-0.74	0.02	0.02	-0.47	-0.74	0.0	0.0	31.65						-0.020000000000000018	-0.020000000000000018	0.010000000000000009	-0.02083333333333326	-0.02061928720273561	0.008315320558118788	0.010000000000000009	0.0027676643499773973	0.0027555057722716825	94.5205150175832				
2018-06-22 07:00:00	11534	0.97	0.96	0.97	0.96	0.92	CSP.MI	0.92	0.92	0.91	0.91	0.97	0.8	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3		0.91						-1.0			1.02	0.02	0.02	-0.17	0.02	0.02	-0.14	0.99	-0.17	0.0	0.0	93.89					1	-0.0	-0.0	0.03	-0.0	-0.0	0.04	0.03	0.0	0.0	283.08					-0.02	-0.02	-0.36	-0.02	-0.02	-0.28	-0.36	0.0	0.0	33.03					-0.02	-0.02	-0.76	-0.02	-0.02	-0.48	-0.76	0.0	0.0	33.03						0.020000000000000018	0.020000000000000018	0.030000000000000027	0.020408163265306145	0.020619287202735703	0.02932188973641292	0.030000000000000027	0.002714048062653277	0.0027020575084517606	93.88730465642494				
2018-06-25 07:00:00	15206	0.96	0.96	0.96	0.96	0.92	CSP.MI	0.93	0.93	0.93	0.93	0.97	0.8	-1.0	1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3	0.93							-1.0			1.02	-0.0	-0.0	-0.17	-0.0	-0.0	-0.14	0.99	-0.17	0.0	0.0	103.39					1	0.0	0.0	0.03	0.0	0.0	0.04	0.03	0.0	0.0	276.89					0.0	0.0	-0.36	0.0	0.0	-0.28	-0.36	0.0	0.0	30.06					0.0	0.0	-0.76	0.0	0.0	-0.48	-0.76	0.0	0.0	30.06						-0.0	-0.0	0.030000000000000027	-0.0	-0.0	0.02932188973641292	0.030000000000000027	0.0028747839743819698	0.002863451645982007	103.39100284158911				
2018-06-26 07:00:00	6594	0.96	0.95	0.96	0.95	0.91	CSP.MI	0.93	0.93	0.92	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.95							-1.0			1.3		0.92						-1.0			1.02	0.01	0.01	-0.16	0.01	0.01	-0.13	0.99	-0.16	0.0	0.0	103.48					1	-0.0	-0.0	0.03	-0.0	-0.0	0.04	0.03	0.0	0.0	300.16					-0.01	-0.01	-0.37	-0.01	-0.01	-0.28	-0.37	0.0	0.0	29.86					-0.01	-0.01	-0.77	-0.01	-0.01	-0.49	-0.77	0.0	0.0	29.86						0.010000000000000009	0.010000000000000009	0.040000000000000036	0.01041666666666663	0.010471299867295366	0.04015685699679605	0.040000000000000036	0.0028825712029076555	0.002871215793106785	103.47953348970285				
2018-06-27 07:00:00	3562	0.97	0.95	0.95	0.95	0.91	CSP.MI	0.91	0.93	0.91	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.97								-1.0			1.3								-1.0			1.02	-0.0	-0.0	-0.16	-0.0	-0.0	-0.13	0.99	-0.16	0.0	0.0	102.69					1	-0.0	-0.0	0.03	-0.0	-0.0	0.04	0.03	0.0	0.0	325.12					0.0	0.0	-0.37	0.0	0.0	-0.28	-0.37	0.0	0.0	35.47					0.0	0.0	-0.77	0.0	0.0	-0.49	-0.77	0.0	0.0	35.47						-0.0	-0.0	0.040000000000000036	-0.0	-0.0	0.04015685699679605	0.040000000000000036	0.002814324246434941	0.0028031703257838103	102.69234197204406				
2018-06-28 07:00:00	5854	0.97	0.95	0.97	0.95	0.91	CSP.MI	0.94	0.94	0.92	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3	0.94							-1.0			1.02	-0.0	-0.0	-0.16	-0.0	-0.0	-0.13	0.99	-0.16	0.0	0.0	101.01					1	-0.0	-0.0	0.03	-0.0	-0.0	0.04	0.03	0.0	0.0	325.12					0.0	0.0	-0.37	0.0	0.0	-0.28	-0.37	0.0	0.0	43.21					0.0	0.0	-0.77	0.0	0.0	-0.49	-0.77	0.0	0.0	43.21						-0.0	-0.0	0.040000000000000036	-0.0	-0.0	0.04015685699679605	0.040000000000000036	0.0026758584405541493	0.002665107802318989	101.01284697842583				
2018-06-29 07:00:00	2680	0.96	0.94	0.94	0.96	0.92	CSP.MI	0.9	0.92	0.9	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.94		0.94					-1.0			1.3		0.9						-1.0			1.02	-0.01	-0.01	-0.17	-0.01	-0.01	-0.14	0.99	-0.17	0.0	0.0	93.9					1	-0.01	-0.01	0.02	-0.01	-0.01	0.03	0.02	0.0	0.0	298.6					0.01	0.01	-0.36	0.01	0.01	-0.28	-0.36	0.0	0.0	44.79					0.01	0.01	-0.76	0.01	0.01	-0.48	-0.76	0.0	0.0	44.79						-0.010000000000000009	-0.010000000000000009	0.030000000000000027	-0.010526315789473717	-0.010471299867295437	0.0293218897364127	0.030000000000000027	0.0025422372183295074	0.0025310331608783265	93.9023060277532				
2018-07-02 07:00:00	4693	0.96	0.95	0.95	0.95	0.91	CSP.MI	0.92	0.93	0.92	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3	0.93							-1.0			1.02	0.01	0.01	-0.16	0.01	0.01	-0.13	0.99	-0.16	0.0	0.0	93.97					1	0.01	0.01	0.03	0.01	0.01	0.04	0.03	0.0	0.0	301.93					-0.01	-0.01	-0.37	-0.01	-0.01	-0.28	-0.37	0.0	0.0	44.64					-0.01	-0.01	-0.77	-0.01	-0.01	-0.49	-0.77	0.0	0.0	44.64						0.010000000000000009	0.010000000000000009	0.040000000000000036	0.01041666666666663	0.010471299867295366	0.04015685699679605	0.040000000000000036	0.0025473146052752147	0.0025360952132496006	93.96913773788404				
2018-07-03 07:00:00	2523	0.97	0.96	0.97	0.97	0.92	CSP.MI	0.92	0.92	0.91	0.92	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.97								-1.0			1.3								-1.0			1.02	-0.02	-0.02	-0.18	-0.02	-0.02	-0.15	0.99	-0.18	0.0	0.0	84.21					1	-0.02	-0.02	0.01	-0.02	-0.02	0.02	0.01	0.0	0.0	263.39					0.02	0.02	-0.35	0.02	0.02	-0.27	-0.35	0.0	0.0	47.6					0.02	0.02	-0.75	0.02	0.02	-0.47	-0.75	0.0	0.0	47.6						-0.020000000000000018	-0.020000000000000018	0.020000000000000018	-0.021052631578947434	-0.020834086902842053	0.018710323862841438	0.020000000000000018	0.0023804392494782807	0.0023685340727603865	84.20577322476504				
2018-07-04 07:00:00	26957	0.96	0.95	0.95	0.95	0.91	CSP.MI	0.91	0.92	0.91	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.95							-1.0			1.3								-1.0			1.02	0.02	0.02	-0.16	0.02	0.02	-0.13	0.99	-0.16	0.0	0.0	83.32					1	0.02	0.02	0.03	0.02	0.02	0.04	0.03	0.0	0.0	269.55					-0.02	-0.02	-0.37	-0.02	-0.02	-0.28	-0.37	0.0	0.0	49.51					-0.02	-0.02	-0.77	-0.02	-0.02	-0.49	-0.77	0.0	0.0	49.51						0.020000000000000018	0.020000000000000018	0.040000000000000036	0.020618556701030966	0.020834086902842025	0.04015685699679605	0.040000000000000036	0.0023173071157504073	0.0023056023469363307	83.32065127367791				
2018-07-05 07:00:00	2170	0.96	0.95	0.95	0.96	0.92	CSP.MI	0.9	0.91	0.9	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.96								-1.0			1.3								-1.0			1.02	-0.01	-0.01	-0.17	-0.01	-0.01	-0.14	0.99	-0.17	0.0	0.0	85.96					1	-0.01	-0.01	0.02	-0.01	-0.01	0.03	0.02	0.0	0.0	282.47					0.01	0.01	-0.36	0.01	0.01	-0.28	-0.36	0.0	0.0	48.19					0.01	0.01	-0.76	0.01	0.01	-0.48	-0.76	0.0	0.0	48.19						-0.010000000000000009	-0.010000000000000009	0.030000000000000027	-0.010526315789473717	-0.010471299867295437	0.0293218897364127	0.030000000000000027	0.0023458952162685297	0.0023344014548727365	85.9638176882378				
2018-07-06 07:00:00	111604	0.97	0.94	0.95	0.95	0.91	CSP.MI	0.9	0.92	0.89	0.9	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.94							-1.0			1.3								-1.0			1.02	0.01	0.01	-0.16	0.01	0.01	-0.13	0.99	-0.16	0.0	0.0	86.02					1	0.01	0.01	0.03	0.01	0.01	0.04	0.03	0.0	0.0	282.61					-0.01	-0.01	-0.37	-0.01	-0.01	-0.28	-0.37	0.0	0.0	48.08					-0.01	-0.01	-0.77	-0.01	-0.01	-0.49	-0.77	0.0	0.0	48.08						0.010000000000000009	0.010000000000000009	0.040000000000000036	0.01041666666666663	0.010471299867295366	0.04015685699679583	0.040000000000000036	0.0023495419993674205	0.002338036812085331	86.01573766539677				
2018-07-09 07:00:00	6762	0.96	0.95	0.95	0.96	0.92	CSP.MI	0.89	0.9	0.89	0.9	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.96								-1.0			1.3		0.89						-1.0			1.02	-0.01	-0.01	-0.17	-0.01	-0.01	-0.14	0.99	-0.17	0.0	0.0	79.33					1	-0.01	-0.01	0.02	-0.01	-0.01	0.03	0.02	0.0	0.0	260.33					0.01	0.01	-0.36	0.01	0.01	-0.28	-0.36	0.0	0.0	49.53					0.01	0.01	-0.76	0.01	0.01	-0.48	-0.76	0.0	0.0	49.53						-0.010000000000000009	-0.010000000000000009	0.030000000000000027	-0.010526315789473717	-0.010471299867295437	0.0293218897364127	0.030000000000000027	0.0022124271934073213	0.002200472365366357	79.32677561592513				
2018-07-10 07:00:00	11788	0.97	0.95	0.96	0.97	0.92	CSP.MI	0.9	0.91	0.89	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0									-1.0			1.3								-1.0			1.02	-0.01	-0.01	-0.18	-0.01	-0.01	-0.15	0.99	-0.18	0.0	0.0	72.86					1	-0.01	-0.01	0.01	-0.01	-0.01	0.02	0.01	0.0	0.0	239.59					0.01	0.01	-0.35	0.01	0.01	-0.27	-0.35	0.0	0.0	50.91					0.01	0.01	-0.75	0.01	0.01	-0.47	-0.75	0.0	0.0	50.91						-0.010000000000000009	-0.010000000000000009	0.020000000000000018	-0.01041666666666674	-0.010362787035546658	0.018710323862841216	0.020000000000000018	0.0020735653685353597	0.0020611638325553905	72.86182405640895				
2018-07-11 07:00:00	96344	0.97	0.94	0.97	0.94	0.9	CSP.MI	0.93	0.93	0.9	0.9	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.94							-1.0			1.3								-1.0			1.02	0.03	0.03	-0.15	0.03	0.03	-0.12	0.99	-0.15	0.0	0.0	74.03					1	0.03	0.03	0.04	0.03	0.03	0.05	0.04	0.0	0.0	242.85					-0.03	-0.03	-0.38	-0.03	-0.03	-0.29	-0.38	0.0	0.0	48.54					-0.03	-0.03	-0.78	-0.03	-0.03	-0.49	-0.78	0.0	0.0	48.54						0.030000000000000027	0.030000000000000027	0.050000000000000044	0.030927835051546393	0.03141619623337893	0.05122235547548515	0.050000000000000044	0.0021498170931632033	0.0021371542379984287	74.02889470499298				
2018-07-12 07:00:00	63550	0.98	0.96	0.96	0.96	0.92	CSP.MI	0.91	0.93	0.91	0.91	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0	0.98								-1.0			1.3	0.93							-1.0			1.02	-0.02	-0.02	-0.17	-0.02	-0.02	-0.14	0.99	-0.17	0.0	0.0	73.81					1	-0.02	-0.02	0.02	-0.02	-0.02	0.03	0.02	0.0	0.0	241.86					0.02	0.02	-0.36	0.02	0.02	-0.28	-0.36	0.0	0.0	48.65					0.02	0.02	-0.76	0.02	0.02	-0.48	-0.76	0.0	0.0	48.65						-0.020000000000000018	-0.020000000000000018	0.030000000000000027	-0.02127659574468077	-0.021053409197832263	0.0293218897364127	0.030000000000000027	0.0021470948471462026	0.0021344119486175206	73.81403749353879				
2018-07-13 07:00:00	48573	0.98	0.95	0.98	0.95	0.91	CSP.MI	0.93	0.93	0.9	0.9	0.97	0.8	-1.0	1.0	1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0									-1.0			1.3								-1.0			1.02	0.01	0.01	-0.16	0.01	0.01	-0.13	0.99	-0.16	0.0	0.0	73.86					1	0.01	0.01	0.03	0.01	0.01	0.04	0.03	0.0	0.0	241.97					-0.01	-0.01	-0.37	-0.01	-0.01	-0.28	-0.37	0.0	0.0	48.56					0.01	0.01	-0.75	0.01	0.01	-0.47	-0.75	0.0	0.0	55.81						0.010000000000000009	0.010000000000000009	0.040000000000000036	0.01041666666666663	0.010471299867295366	0.04015685699679583	0.040000000000000036	0.0021499574024400015	0.002137264633148561	73.85694097497549				
2018-07-16 07:00:00	22834	0.93	0.92	0.93	0.93	0.93	CSP.MI	0.88	0.88	0.87	0.88	0.97	0.8	-1.0	1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.92							-1.0			1.3		0.87		0.87				-1.0			1.02	0.02	0.02	-0.14	0.02	0.02	-0.11	0.99	-0.14	0.0	0.0	75.94					1	0.02	0.02	0.05	0.02	0.02	0.06	0.05	0.0	0.0	247.39					-0.02	-0.02	-0.39	-0.02	-0.02	-0.3	-0.39	0.0	0.0	40.68					0.02	0.02	-0.73	0.02	0.02	-0.46	-0.73	0.0	0.0	58.28						0.019999999999999907	0.019999999999999907	0.05999999999999994	0.021052631578947323	0.02127739844728485	0.06252582166339349	0.05999999999999994	0.002294643711881539	0.002281447052762786	75.94460211246461				
