date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2018-06-29 07:00:00	0	540.0	540.0	540.0	540.0	540.0	AIM.MI	420.67	420.67	420.67	420.67	426.01	334.96	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0								1.0			530.0		420.67							1.0			407.62	0.0	0.0	-56.2	0.0	0.0	-0.1	470.0	-56.2	0.0	0.0	220.14					1	0.0	0.0	126.6	0.0	0.0	0.46	126.6	0.0	0.0	243.24					0.0	0.0	-86.2	0.0	0.0	-0.01	-86.2	0.0	0.0	217.1					0.0	0.0	64.0	0.0	0.0	0.3	64.0	0.0	0.0	322.45					0.0	0.0	157.5	0.0	0.0	0.4368932038834952	157.5	0.0	0.0	inf				
2018-07-02 07:00:00	0	540.0	540.0	540.0	540.0	540.0	AIM.MI	424.58	424.58	424.58	424.58	426.01	334.96	1.0	1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0								1.0			530.0	424.58								1.0			407.62	0.0	0.0	-56.2	0.0	0.0	-0.1	470.0	-56.2	0.0	0.0	220.14					1	0.0	0.0	126.6	0.0	0.0	0.46	126.6	0.0	0.0	243.24					0.0	0.0	-86.2	0.0	0.0	-0.01	-86.2	0.0	0.0	217.1					0.0	0.0	64.0	0.0	0.0	0.3	64.0	0.0	0.0	322.45					0.0	0.0	157.5	0.0	0.0	0.4368932038834952	157.5	0.0	0.0	inf				
2018-07-03 07:00:00	6	488.0	488.0	488.0	488.0	488.0	AIM.MI	377.75	377.75	377.75	377.75	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		488.0						-1.0			530.0		377.75		377.75					1.0			407.62	-52.0	-52.0	-108.2	-0.1	-0.1	-0.19	488.0	-108.2	0.0	0.0	159.09					1	-52.0	-52.0	74.6	-0.1	-0.1	0.32	74.6	0.0	0.0	145.01					-52.0	-52.0	-138.2	-0.1	-0.1	-0.11	-138.2	0.0	0.0	155.59					-52.0	-52.0	12.0	-0.1	-0.1	0.18	12.0	0.0	0.0	222.63					-52.0	-52.0	105.5	-0.09629629629629632	-0.10125373370517292	0.29852571017619556	105.5	-1.0125373370517301e-05	-1.0130451679302155e-05	-inf				
2018-07-04 07:00:00	164	520.0	488.0	488.0	520.0	520.0	AIM.MI	379.09	403.95	379.09	403.95	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	32.0	32.0	-76.2	0.07	0.06	-0.14	488.0	-76.2	0.0	0.0	165.71					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					32.0	32.0	-106.2	0.07	0.06	-0.05	-106.2	0.0	0.0	162.68					32.0	32.0	44.0	0.07	0.06	0.25	44.0	0.0	0.0	226.14					32.0	32.0	137.5	0.06557377049180335	0.06351340572232593	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-05 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	399.76	399.76	399.76	399.76	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	399.76								1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	165.71					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	162.68					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	226.14					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-06 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	399.55	399.55	399.55	399.55	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	165.71					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	162.68					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	226.14					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-09 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	397.61	397.61	397.61	397.61	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	165.71					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	162.68					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	226.14					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-10 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	397.17	397.17	397.17	397.17	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		397.17							1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	165.71					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	162.68					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	226.14					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-11 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	403.56	403.56	403.56	403.56	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	520.0							-1.0			530.0	403.56		403.56						1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	165.71					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	162.68					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	226.14					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-12 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	402.04	402.04	402.04	402.04	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	176.92					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	161.36					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	225.46					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-13 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	400.17	400.17	400.17	400.17	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		400.17							1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	176.92					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	161.36					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	225.46					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-16 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	401.43	401.43	401.43	401.43	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	401.43								1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	176.92					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	161.36					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	225.46					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-17 07:00:00	0	520.0	520.0	520.0	520.0	520.0	AIM.MI	398.6	398.6	398.6	398.6	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-76.2	0.0	0.0	-0.14	488.0	-76.2	0.0	0.0	176.92					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	145.01					0.0	0.0	-106.2	0.0	0.0	-0.05	-106.2	0.0	0.0	161.36					0.0	0.0	44.0	0.0	0.0	0.25	44.0	0.0	0.0	225.46					0.0	0.0	137.5	0.0	0.0	0.38367493707299527	137.5	0.0006186573432805095	0.000618643898759208	961.9970149037798				
2018-07-18 07:00:00	12	510.0	496.0	496.0	510.0	510.0	AIM.MI	380.31	391.04	380.31	391.04	426.01	334.96	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	-10.0	-10.0	-86.2	-0.02	-0.02	-0.15	488.0	-86.2	0.0	0.0	163.43					1	-0.0	-0.0	74.6	-0.0	-0.0	0.32	74.6	0.0	0.0	145.01					-10.0	-10.0	-116.2	-0.02	-0.02	-0.07	-116.2	0.0	0.0	148.35					-10.0	-10.0	34.0	-0.02	-0.02	0.23	34.0	0.0	0.0	208.17					-10.0	-10.0	127.5	-0.019230769230769273	-0.019418085857101627	0.35706580366774543	127.5	0.0005982970121663391	0.0005982637471368957	780.6306005770266				
2018-07-19 07:00:00	24	496.0	472.0	496.0	472.0	472.0	AIM.MI	381.82	381.82	363.34	363.34	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	-38.0	-38.0	-124.2	-0.07	-0.08	-0.22	472.0	-124.2	0.0	0.0	126.78					1	-0.0	-0.0	74.6	-0.0	-0.0	0.32	74.6	0.0	0.0	186.73					-38.0	-38.0	-154.2	-0.07	-0.08	-0.14	-154.2	0.0	0.0	135.77					-38.0	-38.0	-4.0	-0.07	-0.08	0.14	-4.0	0.0	0.0	189.02					-38.0	-38.0	89.5	-0.07450980392156858	-0.07743174013281603	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-20 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	364.84	364.84	364.84	364.84	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		364.84							1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	122.83					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	151.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	209.78					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-23 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	368.05	368.05	368.05	368.05	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	368.05								1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	122.83					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	151.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	209.78					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-24 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	363.51	363.51	363.51	363.51	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		363.51							1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	122.83					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	151.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	209.78					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-25 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	368.8	368.8	368.8	368.8	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	368.8								1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	143.49					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	146.03					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	207.19					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-26 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	363.71	363.71	363.71	363.71	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	143.49					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	146.03					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	207.19					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-27 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	362.19	362.19	362.19	362.19	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		362.19							1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	143.49					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	146.03					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	207.19					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-30 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	362.42	362.42	362.42	362.42	426.01	334.96	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	362.42								1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	143.49					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	146.03					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	207.19					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-07-31 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	357.93	357.93	357.93	357.93	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		357.93		357.93		357.93			1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	181.13					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	224.62					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	132.68					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	201.31					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-01 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	364.91	364.91	364.91	364.91	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	178.62					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	256.74					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	147.09					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	219.03					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-02 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	371.32	371.32	371.32	371.32	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	371.32		371.32						1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	178.62					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	256.74					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	147.09					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	219.03					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-03 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	368.36	368.36	368.36	368.36	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		368.36							1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	178.62					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	256.74					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	147.09					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	219.03					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-06 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	368.48	368.48	368.48	368.48	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	368.48								1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	171.25					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	326.07					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	174.1					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.37					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-07 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	363.86	363.86	363.86	363.86	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0		363.86		363.86					1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	180.45					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	323.99					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	173.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.06					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-08 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	364.93	364.93	364.93	364.93	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	180.45					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	323.99					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	173.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.06					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-09 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	367.56	367.56	367.56	367.56	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	180.45					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	323.99					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	173.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.06					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-10 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	377.02	377.02	377.02	377.02	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	180.45					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	323.99					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	173.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.06					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-13 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	379.22	379.22	379.22	379.22	426.01	334.96	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	180.45					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	323.99					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	173.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.06					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-14 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	380.36	380.36	380.36	380.36	426.01	334.96	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									1.0			407.62	0.0	0.0	-124.2	0.0	0.0	-0.22	472.0	-124.2	0.0	0.0	180.45					1	0.0	0.0	74.6	0.0	0.0	0.32	74.6	0.0	0.0	323.99					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	173.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.06					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-16 07:00:00	0	472.0	472.0	472.0	472.0	472.0	AIM.MI	387.44	387.44	387.44	387.44	426.01	334.96	1.0	-1.0	1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0	387.44		387.44		387.44				0.0			387.44	0.0	0.0	-124.2	0.0	0.0	-0.22		-124.2	0.0	0.0	180.45					1	-0.0	-0.0	74.6	-0.0	-0.0	0.32	74.6	0.0	0.0	323.99					0.0	0.0	-154.2	0.0	0.0	-0.14	-154.2	0.0	0.0	173.29					0.0	0.0	-4.0	0.0	0.0	0.14	-4.0	0.0	0.0	257.06					0.0	0.0	89.5	0.0	0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
2018-08-17 07:00:00	6	464.0	464.0	464.0	464.0	464.0	AIM.MI	382.91	382.91	382.91	382.91	426.01	334.96	1.0	-1.0	1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0								-1.0			530.0									0.0			387.44	-8.0	-8.0	-132.2	-0.02	-0.02	-0.23		-132.2	0.0	0.0	164.84					1	8.0	8.0	82.6	0.02	0.02	0.34	82.6	0.0	0.0	331.91					-8.0	-8.0	-162.2	-0.02	-0.02	-0.15	-162.2	0.0	0.0	157.78					-8.0	-8.0	-12.0	-0.02	-0.02	0.12	-12.0	0.0	0.0	237.08					-0.0	-0.0	89.5	-0.0	-0.0	0.2559510967277958	89.5	0.0005566489675980343	0.0005565492744097345	442.40876986652086				
