date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rt	rrt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2018-12-17 08:00:00	0	0.57	0.57	0.57	0.57	0.36	POPR.MI	0.63	0.63	0.63	0.63	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.75	0.63			0.63			1.0			0.63	0.0	0.0	0.13	0.0	0.0	0.05	0.56	0.13	0.0	0.0	172.02					1	-0.0	-0.0	-0.15	-0.0	-0.0	-0.29	-0.15	0.0	0.0	258.97					0.0	0.0	-0.0	0.0	0.0	-0.13	-0.0	0.0	0.0	264.01					0.0	0.0	-0.28	0.0	0.0	-0.38	-0.28	0.0	0.0	206.2							0.0	0.0	-0.04999999999999993	0.0	0.0	-0.0877192982456142	-0.04999999999999993	0.0026480203305653633	0.0026459144408257362	226.71192188309902				
2018-12-18 08:00:00	0	0.57	0.57	0.57	0.57	0.36	POPR.MI	0.63	0.63	0.63	0.63	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.75							1.0			0.63	0.0	0.0	0.13	0.0	0.0	0.05	0.56	0.13	0.0	0.0	172.02					1	-0.0	-0.0	-0.15	-0.0	-0.0	-0.29	-0.15	0.0	0.0	258.97					0.0	0.0	-0.0	0.0	0.0	-0.13	-0.0	0.0	0.0	264.01					0.0	0.0	-0.28	0.0	0.0	-0.38	-0.28	0.0	0.0	206.2							0.0	0.0	-0.04999999999999993	0.0	0.0	-0.0877192982456142	-0.04999999999999993	0.0026480203305653633	0.0026459144408257362	226.71192188309902				
2018-12-19 08:00:00	0	0.57	0.57	0.57	0.57	0.36	POPR.MI	0.62	0.62	0.62	0.62	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.75		0.62					1.0			0.63	0.0	0.0	0.13	0.0	0.0	0.05	0.56	0.13	0.0	0.0	207.82					1	-0.0	-0.0	-0.15	-0.0	-0.0	-0.29	-0.15	0.0	0.0	258.97					0.0	0.0	-0.0	0.0	0.0	-0.13	-0.0	0.0	0.0	325.39					0.0	0.0	-0.28	0.0	0.0	-0.38	-0.28	0.0	0.0	200.08							0.0	0.0	-0.04999999999999993	0.0	0.0	-0.0877192982456142	-0.04999999999999993	0.0021941426479233357	0.0021923356157600438	221.3585673605857				
2018-12-20 08:00:00	0	0.57	0.57	0.57	0.57	0.36	POPR.MI	0.64	0.64	0.64	0.64	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.75							1.0			0.63	0.0	0.0	0.13	0.0	0.0	0.05	0.56	0.13	0.0	0.0	199.06					1	-0.0	-0.0	-0.15	-0.0	-0.0	-0.29	-0.15	0.0	0.0	258.97					0.0	0.0	-0.0	0.0	0.0	-0.13	-0.0	0.0	0.0	321.94					0.0	0.0	-0.28	0.0	0.0	-0.38	-0.28	0.0	0.0	242.71							0.0	0.0	-0.04999999999999993	0.0	0.0	-0.0877192982456142	-0.04999999999999993	0.0023028618069279674	0.0023014692866887287	271.36374423175766				
2018-12-21 08:00:00	0	0.57	0.57	0.57	0.57	0.36	POPR.MI	0.64	0.64	0.64	0.64	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.75							1.0			0.63	0.0	0.0	0.13	0.0	0.0	0.05	0.56	0.13	0.0	0.0	199.06					1	-0.0	-0.0	-0.15	-0.0	-0.0	-0.29	-0.15	0.0	0.0	258.97					0.0	0.0	-0.0	0.0	0.0	-0.13	-0.0	0.0	0.0	321.94					0.0	0.0	-0.28	0.0	0.0	-0.38	-0.28	0.0	0.0	242.71							0.0	0.0	-0.04999999999999993	0.0	0.0	-0.0877192982456142	-0.04999999999999993	0.0023028618069279674	0.0023014692866887287	271.36374423175766				
2018-12-27 08:00:00	0	0.57	0.57	0.57	0.57	0.36	POPR.MI	0.65	0.65	0.65	0.65	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.75	0.65						1.0			0.63	0.0	0.0	0.13	0.0	0.0	0.05	0.56	0.13	0.0	0.0	199.06					1	-0.0	-0.0	-0.15	-0.0	-0.0	-0.29	-0.15	0.0	0.0	258.97					0.0	0.0	-0.0	0.0	0.0	-0.13	-0.0	0.0	0.0	321.94					0.0	0.0	-0.28	0.0	0.0	-0.38	-0.28	0.0	0.0	242.71							0.0	0.0	-0.04999999999999993	0.0	0.0	-0.0877192982456142	-0.04999999999999993	0.0023028618069279674	0.0023014692866887287	271.36374423175766				
2018-12-28 08:00:00	28000	0.59	0.56	0.57	0.56	0.35	POPR.MI	0.64	0.67	0.63	0.63	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									-1.0			0.75							1.0			0.63	-0.01	-0.01	0.12	-0.02	-0.02	0.03	0.56	0.12	0.0	0.0	180.54					1	0.01	0.01	-0.14	0.02	0.02	-0.27	-0.14	0.0	0.0	262.69					-0.01	-0.01	-0.01	-0.02	-0.02	-0.14	-0.01	0.0	0.0	293.53					-0.01	-0.01	-0.29	-0.02	-0.02	-0.39	-0.29	0.0	0.0	222.03							-0.009999999999999898	-0.009999999999999898	-0.05999999999999983	-0.01754385964912264	-0.01769957709940075	-0.10372422283779625	-0.05999999999999983	0.002226873924450827	0.002225249187190359	247.79655836650403				
2019-01-02 08:00:00	0	0.56	0.56	0.56	0.56	0.35	POPR.MI	0.63	0.63	0.63	0.63	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0		0.56		0.56		0.56			0.0			0.56		0.63					1.0			0.63	0.0	0.0	0.12	0.0	0.0	0.03	0.56	0.12	0.0	0.0	180.54					1	-0.0	-0.0	-0.14	-0.0	-0.0	-0.27	-0.14	0.0	0.0	262.69					0.0	0.0	-0.01	0.0	0.0	-0.14	-0.01	0.0	0.0	293.53					0.0	0.0	-0.29	0.0	0.0	-0.39	-0.29	0.0	0.0	222.03							0.0	0.0	-0.05999999999999983	0.0	0.0	-0.10372422283779625	-0.05999999999999983	0.002226873924450827	0.002225249187190359	247.79655836650403				
2019-01-03 08:00:00	0	0.56	0.56	0.56	0.56	0.35	POPR.MI	0.64	0.64	0.64	0.64	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.0	0.0	0.12	0.0	0.0	0.03	0.56	0.12	0.0	0.0	180.54					1	-0.0	-0.0	-0.14	-0.0	-0.0	-0.27	-0.14	0.0	0.0	262.69					0.0	0.0	-0.01	0.0	0.0	-0.14	-0.01	0.0	0.0	293.53					0.0	0.0	-0.29	0.0	0.0	-0.39	-0.29	0.0	0.0	222.03							0.0	0.0	-0.05999999999999983	0.0	0.0	-0.10372422283779625	-0.05999999999999983	0.002226873924450827	0.002225249187190359	247.79655836650403				
2019-01-04 08:00:00	24000	0.59	0.58	0.58	0.59	0.37	POPR.MI	0.64	0.65	0.64	0.65	0.71	0.55	1.0	1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.03	0.03	0.15	0.05	0.05	0.09	0.56	0.15	0.0	0.0	190.44					1	-0.03	-0.03	-0.17	-0.05	-0.05	-0.31	-0.17	0.0	0.0	209.99					0.03	0.03	0.02	0.05	0.05	-0.09	0.02	0.0	0.0	297.52					0.03	0.03	-0.26	0.05	0.05	-0.36	-0.26	0.0	0.0	228.33							0.029999999999999916	0.029999999999999916	-0.029999999999999916	0.05357142857142838	0.05218575317057004	-0.05570944906124975	-0.029999999999999916	0.002696545702985957	0.0026946267125156353	253.30717424331442				
2019-01-07 08:00:00	4000	0.6	0.6	0.6	0.6	0.38	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.01	0.01	0.16	0.02	0.02	0.11	0.56	0.16	0.0	0.0	187.44					1	-0.01	-0.01	-0.18	-0.02	-0.02	-0.32	-0.18	0.0	0.0	190.94					0.01	0.01	0.03	0.02	0.02	-0.08	0.03	0.0	0.0	296.26					0.01	0.01	-0.25	0.02	0.02	-0.35	-0.25	0.0	0.0	264.79							0.010000000000000009	0.010000000000000009	-0.019999999999999907	0.016949152542372836	0.01680711831638119	-0.03970452446906758	-0.019999999999999907	0.0029463495058999058	0.0029447001159299546	296.2568370902832				
2019-01-08 08:00:00	36000	0.64	0.61	0.63	0.64	0.4	POPR.MI	0.69	0.7	0.67	0.7	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.04	0.04	0.2	0.07	0.06	0.18	0.56	0.2	0.0	0.0	196.48					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	190.94					0.04	0.04	0.07	0.07	0.06	-0.02	0.07	0.0	0.0	300.22					0.04	0.04	-0.21	0.07	0.06	-0.31	-0.21	0.0	0.0	269.05							0.040000000000000036	0.040000000000000036	0.02000000000000013	0.06666666666666665	0.06453852113757116	0.024315173899661202	0.02000000000000013	0.0035336500482518025	0.0035316485157381727	300.2238088807022				
2019-01-09 08:00:00	0	0.64	0.64	0.64	0.64	0.4	POPR.MI	0.69	0.69	0.69	0.69	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56	0.69		0.69				1.0			0.63	0.0	0.0	0.2	0.0	0.0	0.18	0.56	0.2	0.0	0.0	196.48					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	190.94					0.0	0.0	0.07	0.0	0.0	-0.02	0.07	0.0	0.0	300.22					0.0	0.0	-0.21	0.0	0.0	-0.31	-0.21	0.0	0.0	269.05							0.0	0.0	0.02000000000000013	0.0	0.0	0.024315173899661202	0.02000000000000013	0.0035336500482518025	0.0035316485157381727	300.2238088807022				
2019-01-10 08:00:00	0	0.64	0.64	0.64	0.64	0.4	POPR.MI	0.69	0.69	0.69	0.69	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.64								0.0			0.56							1.0			0.63	0.0	0.0	0.2	0.0	0.0	0.18	0.56	0.2	0.0	0.0	196.48					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	190.94					0.0	0.0	0.07	0.0	0.0	-0.02	0.07	0.0	0.0	300.22					0.0	0.0	-0.21	0.0	0.0	-0.31	-0.21	0.0	0.0	269.05							0.0	0.0	0.02000000000000013	0.0	0.0	0.024315173899661202	0.02000000000000013	0.0035336500482518025	0.0035316485157381727	300.2238088807022				
2019-01-11 08:00:00	0	0.64	0.64	0.64	0.64	0.4	POPR.MI	0.69	0.69	0.69	0.69	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.0	0.0	0.2	0.0	0.0	0.18	0.56	0.2	0.0	0.0	196.48					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	190.94					0.0	0.0	0.07	0.0	0.0	-0.02	0.07	0.0	0.0	300.22					0.0	0.0	-0.21	0.0	0.0	-0.31	-0.21	0.0	0.0	269.05							0.0	0.0	0.02000000000000013	0.0	0.0	0.024315173899661202	0.02000000000000013	0.0035336500482518025	0.0035316485157381727	300.2238088807022				
2019-01-14 08:00:00	8000	0.61	0.61	0.61	0.61	0.39	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	-0.03	-0.03	0.17	-0.05	-0.05	0.13	0.56	0.17	0.0	0.0	179.56					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.32	-0.18	0.0	0.0	210.64					-0.03	-0.03	0.04	-0.05	-0.05	-0.06	0.04	0.0	0.0	247.02					-0.03	-0.03	-0.24	-0.05	-0.05	-0.34	-0.24	0.0	0.0	224.43							-0.030000000000000027	-0.030000000000000027	-0.009999999999999898	-0.046875	-0.048009219186360606	-0.023699599876885413	-0.009999999999999898	0.003256442364801832	0.003254047174942709	247.01560777996391				
2019-01-15 08:00:00	0	0.61	0.61	0.61	0.61	0.39	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.0	0.0	0.17	0.0	0.0	0.13	0.56	0.17	0.0	0.0	179.56					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	210.64					0.0	0.0	0.04	0.0	0.0	-0.06	0.04	0.0	0.0	247.02					0.0	0.0	-0.24	0.0	0.0	-0.34	-0.24	0.0	0.0	224.43							0.0	0.0	-0.009999999999999898	0.0	0.0	-0.023699599876885413	-0.009999999999999898	0.003256442364801832	0.003254047174942709	247.01560777996391				
2019-01-16 08:00:00	12000	0.6	0.6	0.6	0.6	0.38	POPR.MI	0.64	0.64	0.64	0.64	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0		0.6	0.6						0.0			0.56		0.64					1.0			0.63	-0.01	-0.01	0.16	-0.02	-0.02	0.11	0.56	0.16	0.0	0.0	165.85					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.32	-0.18	0.0	0.0	210.64					-0.01	-0.01	0.03	-0.02	-0.02	-0.08	0.03	0.0	0.0	228.68					-0.01	-0.01	-0.25	-0.02	-0.02	-0.35	-0.25	0.0	0.0	208.28							-0.010000000000000009	-0.010000000000000009	-0.019999999999999907	-0.016393442622950838	-0.016529301951210582	-0.03970452446906758	-0.019999999999999907	0.0031653268980778	0.003162601810357657	228.67612537586186				
2019-01-17 08:00:00	8000	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56	0.66						1.0			0.63	0.02	0.02	0.18	0.03	0.03	0.15	0.56	0.18	0.0	0.0	169.45					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	210.64					0.02	0.02	0.05	0.03	0.03	-0.05	0.05	0.0	0.0	230.77					0.02	0.02	-0.23	0.03	0.03	-0.33	-0.23	0.0	0.0	210.55							0.020000000000000018	0.020000000000000018	1.1102230246251565e-16	0.03333333333333344	0.03278982282299097	-0.007694675284703134	1.1102230246251565e-16	0.0034571563212024196	0.003454186723950592	230.77396263209553				
2019-01-18 08:00:00	0	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.65	0.65	0.65	0.65	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56		0.65					1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	169.45					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	210.64					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	230.77					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	210.55							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0034571563212024196	0.003454186723950592	230.77396263209553				
2019-01-21 08:00:00	4000	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.65	0.65	0.65	0.65	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	169.45					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	210.64					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	230.77					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	210.55							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0034571563212024196	0.003454186723950592	230.77396263209553				
2019-01-22 08:00:00	0	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	169.45					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	210.64					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	230.77					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	210.55							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0034571563212024196	0.003454186723950592	230.77396263209553				
2019-01-23 08:00:00	0	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56	0.66						1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	224.6					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	300.17					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	224.6					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	283.01							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0027088165780286004	0.0027064529658435976	224.5999249025475				
2019-01-24 08:00:00	4000	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	224.6					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	300.17					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	224.6					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	283.01							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0027088165780286004	0.0027064529658435976	224.5999249025475				
2019-01-25 08:00:00	0	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.65	0.65	0.65	0.65	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56		0.65					1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	224.6					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	300.17					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	224.6					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	283.01							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0027088165780286004	0.0027064529658435976	224.5999249025475				
2019-01-28 08:00:00	0	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56	0.66						1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	257.38					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	357.1					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	257.38					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	280.97							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0028110632361856578	0.0028090910355929033	257.37879691143485				
2019-01-29 08:00:00	0	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.65	0.65	0.65	0.65	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56		0.65					1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.56	0.18	0.0	0.0	257.38					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	357.1					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	257.38					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	280.97							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703134	1.1102230246251565e-16	0.0028110632361856578	0.0028090910355929033	257.37879691143485				
2019-01-30 08:00:00	8000	0.64	0.63	0.63	0.64	0.4	POPR.MI	0.66	0.67	0.66	0.67	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0	0.64								0.0			0.56	0.67						1.0			0.63	0.02	0.02	0.2	0.03	0.03	0.18	0.56	0.2	0.0	0.0	259.79					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	357.1					0.02	0.02	0.07	0.03	0.03	-0.02	0.07	0.0	0.0	259.79					0.02	0.02	-0.21	0.03	0.03	-0.31	-0.21	0.0	0.0	282.95							0.020000000000000018	0.020000000000000018	0.02000000000000013	0.032258064516129004	0.03174869831458027	0.024315173899661202	0.02000000000000013	0.0030968015210168804	0.0030946358011072483	259.79072329641184				
2019-01-31 08:00:00	4000	0.63	0.63	0.63	0.63	0.4	POPR.MI	0.66	0.66	0.66	0.66	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56		0.66					1.0			0.63	-0.01	-0.01	0.19	-0.02	-0.02	0.16	0.58	0.19	0.0	0.0	240.48					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.32	-0.18	0.0	0.0	357.1					-0.01	-0.01	0.06	-0.02	-0.02	-0.03	0.06	0.0	0.0	240.48					-0.01	-0.01	-0.22	-0.02	-0.02	-0.32	-0.22	0.0	0.0	261.88							-0.010000000000000009	-0.010000000000000009	0.01000000000000012	-0.015625	-0.015748356968139168	0.008310249307479145	0.01000000000000012	0.003010125605468702	0.003007661390504124	240.4775274184817				
2019-02-01 08:00:00	0	0.63	0.63	0.63	0.63	0.4	POPR.MI	0.67	0.67	0.67	0.67	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56	0.67						1.0			0.63	0.0	0.0	0.19	0.0	0.0	0.16	0.6	0.19	0.0	0.0	237.73					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	350.48					0.0	0.0	0.06	0.0	0.0	-0.03	0.06	0.0	0.0	237.73					0.0	0.0	-0.22	0.0	0.0	-0.32	-0.22	0.0	0.0	301.52							0.0	0.0	0.01000000000000012	0.0	0.0	0.008310249307479145	0.01000000000000012	0.002718296182344082	0.0027160542706399227	237.72916622282685				
2019-02-04 08:00:00	0	0.63	0.63	0.63	0.63	0.4	POPR.MI	0.67	0.67	0.67	0.67	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	0.0	0.0	0.19	0.0	0.0	0.16	0.6	0.19	0.0	0.0	237.73					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	350.48					0.0	0.0	0.06	0.0	0.0	-0.03	0.06	0.0	0.0	237.73					0.0	0.0	-0.22	0.0	0.0	-0.32	-0.22	0.0	0.0	301.52							0.0	0.0	0.01000000000000012	0.0	0.0	0.008310249307479145	0.01000000000000012	0.002718296182344082	0.0027160542706399227	237.72916622282685				
2019-02-05 08:00:00	8000	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.65	0.65	0.65	0.65	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56							1.0			0.63	-0.01	-0.01	0.18	-0.02	-0.02	0.15	0.6	0.18	0.0	0.0	219.5					1	-0.0	-0.0	-0.18	-0.0	-0.0	-0.32	-0.18	0.0	0.0	350.48					-0.01	-0.01	0.05	-0.02	-0.02	-0.05	0.05	0.0	0.0	219.5					-0.01	-0.01	-0.23	-0.02	-0.02	-0.33	-0.23	0.0	0.0	278.13							-0.010000000000000009	-0.010000000000000009	1.1102230246251565e-16	-0.015873015873015928	-0.01600034134644119	-0.007694675284703245	1.1102230246251565e-16	0.002631447196430612	0.002628913011078593	219.49898929512108				
2019-02-06 08:00:00	0	0.62	0.62	0.62	0.62	0.39	POPR.MI	0.64	0.64	0.64	0.64	0.71	0.55	1.0	1.0	1.0	0	1.0	1.0	1.0	1.0	1.0	1.0									0.0			0.56		0.64					1.0			0.63	0.0	0.0	0.18	0.0	0.0	0.15	0.6	0.18	0.0	0.0	219.5					1	0.0	0.0	-0.18	0.0	0.0	-0.32	-0.18	0.0	0.0	350.48					0.0	0.0	0.05	0.0	0.0	-0.05	0.05	0.0	0.0	219.5					0.0	0.0	-0.23	0.0	0.0	-0.33	-0.23	0.0	0.0	278.13							0.0	0.0	1.1102230246251565e-16	0.0	0.0	-0.007694675284703245	1.1102230246251565e-16	0.002631447196430612	0.002628913011078593	219.49898929512108				
