date	volume	high	low	open	close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rrt	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2019-04-05 07:00:00	24260	0.32	0.32	0.32	0.32	GAB.MI	0.3	0.3	0.3	0.3	0.37	0.23	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68		0.3						-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	76.24					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	190.15					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.01	0.01	149.96					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	228.16					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.001686743147240159	0.0016754417130202537	53.21170124920642				
2019-04-08 07:00:00	28630	0.32	0.32	0.32	0.32	GAB.MI	0.3	0.3	0.3	0.3	0.37	0.23	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	76.24					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	190.15					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.01	0.01	149.96					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	228.16					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.001686743147240159	0.0016754417130202537	53.21170124920642				
2019-04-09 07:00:00	21061	0.32	0.31	0.32	0.32	GAB.MI	0.31	0.31	0.3	0.31	0.37	0.23	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	76.24					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	190.15					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.01	0.01	149.96					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	228.16					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.001686743147240159	0.0016754417130202537	53.21170124920642				
2019-04-10 07:00:00	51967	0.32	0.31	0.32	0.32	GAB.MI	0.31	0.31	0.3	0.31	0.37	0.23	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68	0.31							-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	76.24					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	190.15					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.01	0.01	149.96					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	228.16					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.001686743147240159	0.0016754417130202537	53.21170124920642				
2019-04-11 07:00:00	61350	0.32	0.32	0.32	0.32	GAB.MI	0.31	0.31	0.31	0.31	0.37	0.24	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	76.24					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	190.15					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.01	0.01	149.96					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	228.16					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.001686743147240159	0.0016754417130202537	53.21170124920642				
2019-04-12 07:00:00	38478	0.32	0.32	0.32	0.32	GAB.MI	0.3	0.3	0.3	0.3	0.37	0.24	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	87.44					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	220.29					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.0	0.0	148.53					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	227.45					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.0018898751759396505	0.0018798060334910272	63.219450040604805				
2019-04-15 07:00:00	25190	0.32	0.32	0.32	0.32	GAB.MI	0.3	0.3	0.3	0.3	0.37	0.25	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	87.44					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	220.29					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.0	0.0	148.53					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	227.45					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.0018898751759396505	0.0018798060334910272	63.219450040604805				
2019-04-16 07:00:00	50958	0.32	0.32	0.32	0.32	GAB.MI	0.3	0.3	0.3	0.3	0.37	0.25	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68		0.3						-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.34	-0.13	0.0	0.0	87.44					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	220.29					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.0	0.0	148.53					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	227.45					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.0018898751759396505	0.0018798060334910272	63.219450040604805				
2019-04-17 07:00:00	84868	0.32	0.31	0.32	0.32	GAB.MI	0.3	0.3	0.29	0.3	0.37	0.25	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.33	-0.13	0.0	0.0	99.51					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	220.29					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.0	0.0	146.96					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	226.68					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.0020807109854513056	0.002071762208996075	73.87347047939906				
2019-04-18 07:00:00	18859	0.32	0.31	0.31	0.32	GAB.MI	0.29	0.3	0.29	0.3	0.37	0.25	1.0	-1.0	-1.0	0	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.13	0.0	0.0	-0.15	0.33	-0.13	0.0	0.0	99.51					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	220.29					0.0	0.0	-0.25	0.0	0.0	-0.48	-0.25	0.0	0.0	146.96					0.0	0.0	-0.17	0.0	0.0	-0.33	-0.17	0.01	0.01	226.68					-0.0	-0.0	0.27999999999999997	-0.0	-0.0	0.8750000000000036	0.27999999999999997	0.0020807109854513056	0.002071762208996075	73.87347047939906				
2019-04-23 07:00:00	543232	0.35	0.32	0.32	0.35	GAB.MI	0.3	0.33	0.3	0.33	0.37	0.26	1.0	-1.0	1.0	1	1.0	1.0	1.0	1.0	1.0	1.0										-1.0			0.68								-1.0			0.74	0.03	0.03	-0.1	0.09	0.09	-0.07	0.35	-0.1	0.0	0.0	117.7					1	0.0	0.0	-0.1	0.0	0.0	0.0	-0.1	0.0	0.0	220.29					0.03	0.03	-0.22	0.09	0.09	-0.44	-0.22	0.0	0.0	148.74					0.03	0.03	-0.14	0.09	0.09	-0.27	-0.14	0.01	0.01	227.55					-0.02999999999999997	-0.02999999999999997	0.25	-0.09375	-0.08961215868968714	0.7142857142857175	0.25	0.0019928886899463283	0.001983125356812776	66.10600744408563				
2019-04-24 07:00:00	652417	0.36	0.33	0.35	0.33	GAB.MI	0.33	0.34	0.31	0.31	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	-0.02	-0.02	-0.12	-0.06	-0.06	-0.12	0.36	-0.12	0.0	0.0	101.23					1	-0.02	-0.02	-0.12	-0.06	-0.06	-0.06	-0.12	0.0	0.0	183.05					-0.02	-0.02	-0.24	-0.06	-0.06	-0.47	-0.24	0.0	0.0	127.61					-0.02	-0.02	-0.16	-0.06	-0.06	-0.31	-0.16	0.01	0.01	191.28					0.019999999999999962	0.019999999999999962	0.26999999999999996	0.05714285714285705	0.05884050002293335	0.8181818181818215	0.26999999999999996	0.0024753807901343816	0.0024645939401792827	71.71746177431697				
2019-04-25 07:00:00	292126	0.35	0.34	0.34	0.34	GAB.MI	0.32	0.33	0.32	0.32	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.01	0.01	-0.11	0.03	0.03	-0.09	0.36	-0.11	0.0	0.0	102.68					1	0.01	0.01	-0.11	0.03	0.03	-0.03	-0.11	0.0	0.0	184.39					0.01	0.01	-0.23	0.03	0.03	-0.45	-0.23	0.0	0.0	128.64					-0.01	-0.01	-0.17	-0.03	-0.03	-0.33	-0.17	0.01	0.01	174.58					-0.010000000000000009	-0.010000000000000009	0.25999999999999995	-0.030303030303030276	-0.02985296314968113	0.7647058823529445	0.25999999999999995	0.0022979245516148083	0.0022861125516153713	64.0028278322229				
2019-04-26 07:00:00	86293	0.35	0.34	0.34	0.35	GAB.MI	0.32	0.33	0.32	0.33	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.01	0.01	-0.1	0.03	0.03	-0.07	0.36	-0.1	0.0	0.0	124.83					1	0.01	0.01	-0.1	0.03	0.03	0.0	-0.1	0.0	0.0	185.56					0.01	0.01	-0.22	0.03	0.03	-0.44	-0.22	0.0	0.0	126.93					-0.01	-0.01	-0.18	-0.03	-0.03	-0.35	-0.18	0.01	0.01	158.2					-0.009999999999999953	-0.009999999999999953	0.25	-0.02941176470588225	-0.028987536873252187	0.7142857142857177	0.25	0.0023890742097142726	0.0023781636587982824	70.9484570069993				
2019-04-29 07:00:00	494996	0.37	0.34	0.35	0.36	GAB.MI	0.33	0.35	0.32	0.34	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.01	0.01	-0.09	0.03	0.03	-0.04	0.37	-0.09	0.0	0.0	125.89					1	0.01	0.01	-0.09	0.03	0.03	0.03	-0.09	0.0	0.0	186.57					0.01	0.01	-0.21	0.03	0.03	-0.42	-0.21	0.0	0.0	127.96					-0.01	-0.01	-0.19	-0.03	-0.03	-0.37	-0.19	0.01	0.01	145.27					-0.010000000000000009	-0.010000000000000009	0.24	-0.028571428571428692	-0.02817087696669644	0.6666666666666698	0.24	0.0022138089013570184	0.0022019205951431253	63.28253676763905				
2019-04-30 07:00:00	693148	0.37	0.35	0.36	0.36	GAB.MI	0.34	0.35	0.33	0.34	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0	0.37		0.37							-1.0			0.68								-1.0			0.74	0.0	0.0	-0.09	0.0	0.0	-0.04	0.37	-0.09	0.0	0.0	125.89					1	0.0	0.0	-0.09	0.0	0.0	0.03	-0.09	0.0	0.0	186.57					0.0	0.0	-0.21	0.0	0.0	-0.42	-0.21	0.0	0.0	127.96					-0.0	-0.0	-0.19	-0.0	-0.0	-0.37	-0.19	0.01	0.01	145.27					-0.0	-0.0	0.24	-0.0	-0.0	0.6666666666666698	0.24	0.0022138089013570184	0.0022019205951431253	63.28253676763905				
2019-05-02 07:00:00	135706	0.37	0.35	0.36	0.36	GAB.MI	0.34	0.35	0.33	0.34	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68	0.35		0.35					-1.0			0.74	0.0	0.0	-0.09	0.0	0.0	-0.04	0.37	-0.09	0.0	0.0	125.89					1	0.0	0.0	-0.09	0.0	0.0	0.03	-0.09	0.0	0.0	186.57					0.0	0.0	-0.21	0.0	0.0	-0.42	-0.21	0.0	0.0	127.96					-0.0	-0.0	-0.19	-0.0	-0.0	-0.37	-0.19	0.01	0.01	145.27					-0.0	-0.0	0.24	-0.0	-0.0	0.6666666666666698	0.24	0.0022138089013570184	0.0022019205951431253	63.28253676763905				
2019-05-03 07:00:00	59001	0.36	0.35	0.36	0.36	GAB.MI	0.34	0.34	0.33	0.34	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.09	0.0	0.0	-0.04	0.37	-0.09	0.0	0.0	125.89					1	0.0	0.0	-0.09	0.0	0.0	0.03	-0.09	0.0	0.0	186.57					0.0	0.0	-0.21	0.0	0.0	-0.42	-0.21	0.0	0.0	127.96					-0.0	-0.0	-0.19	-0.0	-0.0	-0.37	-0.19	0.01	0.01	145.27					-0.0	-0.0	0.24	-0.0	-0.0	0.6666666666666698	0.24	0.0022138089013570184	0.0022019205951431253	63.28253676763905				
2019-05-06 07:00:00	98890	0.35	0.34	0.35	0.35	GAB.MI	0.34	0.34	0.33	0.34	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	-0.01	-0.01	-0.1	-0.03	-0.03	-0.07	0.37	-0.1	0.0	0.0	115.65					1	-0.01	-0.01	-0.1	-0.03	-0.03	0.0	-0.1	0.0	0.0	170.03					-0.01	-0.01	-0.22	-0.03	-0.03	-0.44	-0.22	0.0	0.0	117.56					0.01	0.01	-0.18	0.03	0.03	-0.35	-0.18	0.01	0.01	146.05					0.010000000000000009	0.010000000000000009	0.25	0.02777777777777779	0.028170876966696335	0.7142857142857175	0.25	0.002439175917090589	0.002426732453243652	65.74080981375974				
2019-05-07 07:00:00	79599	0.35	0.34	0.34	0.34	GAB.MI	0.33	0.34	0.33	0.33	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	-0.01	-0.01	-0.11	-0.03	-0.03	-0.09	0.37	-0.11	0.0	0.0	104.4					1	-0.01	-0.01	-0.11	-0.03	-0.03	-0.03	-0.11	0.0	0.0	173.73					-0.01	-0.01	-0.23	-0.03	-0.03	-0.45	-0.23	0.0	0.0	119.69					0.01	0.01	-0.17	0.03	0.03	-0.33	-0.17	0.01	0.01	163.12					0.009999999999999953	0.009999999999999953	0.25999999999999995	0.02857142857142847	0.028987536873252187	0.7647058823529442	0.25999999999999995	0.00236915358821383	0.002356883963663403	65.00764137972354				
2019-05-08 07:00:00	79938	0.34	0.33	0.34	0.34	GAB.MI	0.33	0.33	0.32	0.33	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.11	0.0	0.0	-0.09	0.37	-0.11	0.0	0.0	116.21					1	0.0	0.0	-0.11	0.0	0.0	-0.03	-0.11	0.0	0.0	172.22					0.0	0.0	-0.23	0.0	0.0	-0.45	-0.23	0.0	0.0	118.19					-0.0	-0.0	-0.17	-0.0	-0.0	-0.33	-0.17	0.01	0.01	162.22					-0.0	-0.0	0.25999999999999995	-0.0	-0.0	0.7647058823529442	0.25999999999999995	0.0025645426620874807	0.0025534521486041406	74.08430928901127				
2019-05-09 07:00:00	76486	0.34	0.33	0.33	0.33	GAB.MI	0.33	0.34	0.33	0.33	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	-0.01	-0.01	-0.12	-0.03	-0.03	-0.12	0.37	-0.12	0.0	0.0	106.09					1	-0.01	-0.01	-0.12	-0.03	-0.03	-0.06	-0.12	0.0	0.0	156.17					-0.01	-0.01	-0.24	-0.03	-0.03	-0.47	-0.24	0.0	0.0	107.91					0.01	0.01	-0.16	0.03	0.03	-0.31	-0.16	0.01	0.01	162.94					0.010000000000000009	0.010000000000000009	0.26999999999999996	0.02941176470588236	0.02985296314968116	0.8181818181818212	0.26999999999999996	0.0028063516635998985	0.0027947034241766477	76.36238739271039				
2019-05-10 07:00:00	15941	0.33	0.33	0.33	0.33	GAB.MI	0.33	0.33	0.33	0.33	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.12	0.0	0.0	-0.12	0.37	-0.12	0.0	0.0	102.05					1	0.0	0.0	-0.12	0.0	0.0	-0.06	-0.12	0.0	0.0	194.93					0.0	0.0	-0.24	0.0	0.0	-0.47	-0.24	0.0	0.0	130.87					-0.0	-0.0	-0.16	-0.0	-0.0	-0.31	-0.16	0.01	0.01	200.98					-0.0	-0.0	0.26999999999999996	-0.0	-0.0	0.8181818181818212	0.26999999999999996	0.0021829672303972578	0.0021727291080551048	69.8566527274032				
2019-05-13 07:00:00	116244	0.34	0.32	0.33	0.33	GAB.MI	0.33	0.34	0.32	0.33	0.37	0.26	1.0	1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.12	0.0	0.0	-0.12	0.37	-0.12	0.0	0.0	102.05					1	0.0	0.0	-0.12	0.0	0.0	-0.06	-0.12	0.0	0.0	194.93					0.0	0.0	-0.24	0.0	0.0	-0.47	-0.24	0.0	0.0	130.87					-0.0	-0.0	-0.16	-0.0	-0.0	-0.31	-0.16	0.01	0.01	200.98					-0.0	-0.0	0.26999999999999996	-0.0	-0.0	0.8181818181818212	0.26999999999999996	0.0021829672303972578	0.0021727291080551048	69.8566527274032				
2019-05-14 07:00:00	179655	0.34	0.31	0.33	0.31	GAB.MI	0.33	0.34	0.31	0.31	0.37	0.27	1.0	1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	-0.02	-0.02	-0.14	-0.06	-0.06	-0.17	0.37	-0.14	0.0	0.0	97.2					1	-0.02	-0.02	-0.14	-0.06	-0.06	-0.11	-0.14	0.0	0.0	159.79					-0.02	-0.02	-0.26	-0.06	-0.06	-0.5	-0.26	0.0	0.0	109.31					0.02	0.02	-0.14	0.06	0.06	-0.27	-0.14	0.01	0.01	201.47					0.020000000000000018	0.020000000000000018	0.29	0.06060606060606066	0.06252035698133405	0.9354838709677455	0.29	0.0028814290514294137	0.0028712133810000484	85.35446026939431				
2019-05-15 07:00:00	131416	0.31	0.3	0.31	0.3	GAB.MI	0.31	0.31	0.3	0.3	0.37	0.27	1.0	1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0		0.3								-1.0			0.68								-1.0			0.74	-0.01	-0.01	-0.15	-0.03	-0.03	-0.2	0.37	-0.15	0.0	0.0	87.57					1	-0.0	-0.0	-0.14	-0.0	-0.0	-0.11	-0.14	0.0	0.0	159.79					-0.01	-0.01	-0.27	-0.03	-0.03	-0.52	-0.27	0.0	0.0	98.78					0.01	0.01	-0.13	0.03	0.03	-0.24	-0.13	0.01	0.01	202.11					0.010000000000000009	0.010000000000000009	0.3	0.032258064516129115	0.032789822822990956	1.0000000000000036	0.3	0.0031503055985779393	0.003139513338245692	87.57267447985218				
2019-05-16 07:00:00	164164	0.31	0.3	0.3	0.3	GAB.MI	0.29	0.3	0.29	0.29	0.37	0.27	1.0	1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68		0.29						-1.0			0.74	0.0	0.0	-0.15	0.0	0.0	-0.2	0.37	-0.15	0.0	0.0	87.57					1	0.0	0.0	-0.14	0.0	0.0	-0.11	-0.14	0.0	0.0	159.79					0.0	0.0	-0.27	0.0	0.0	-0.52	-0.27	0.0	0.0	98.78					-0.0	-0.0	-0.13	-0.0	-0.0	-0.24	-0.13	0.01	0.01	202.11					-0.0	-0.0	0.3	-0.0	-0.0	1.0000000000000036	0.3	0.0031503055985779393	0.003139513338245692	87.57267447985218				
2019-05-17 07:00:00	8100	0.31	0.3	0.3	0.31	GAB.MI	0.29	0.3	0.29	0.3	0.37	0.27	1.0	1.0	1.0	0	1.0	1.0	1.0	-1.0	1.0	-1.0	0.31									-1.0			0.68								-1.0			0.74	0.01	0.01	-0.14	0.03	0.03	-0.17	0.37	-0.14	0.0	0.0	87.16					1	0.0	0.0	-0.14	0.0	0.0	-0.11	-0.14	0.0	0.0	181.25					0.01	0.01	-0.26	0.03	0.03	-0.5	-0.26	0.0	0.0	112.4					-0.01	-0.01	-0.14	-0.03	-0.03	-0.27	-0.14	0.01	0.01	205.6					-0.010000000000000009	-0.010000000000000009	0.29	-0.03333333333333344	-0.03278982282299097	0.9354838709677455	0.29	0.002649510601898263	0.002638373688804263	75.82742258491263				
2019-05-20 07:00:00	135676	0.31	0.29	0.29	0.31	GAB.MI	0.29	0.31	0.29	0.31	0.37	0.28	1.0	1.0	1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0		0.29		0.29						-1.0			0.68								-1.0			0.74	0.0	0.0	-0.14	0.0	0.0	-0.17	0.37	-0.14	0.0	0.0	98.11					1	0.0	0.0	-0.14	0.0	0.0	-0.11	-0.14	0.0	0.0	179.12					0.0	0.0	-0.26	0.0	0.0	-0.5	-0.26	0.0	0.0	110.49					-0.0	-0.0	-0.14	-0.0	-0.0	-0.27	-0.14	0.01	0.01	204.84					-0.0	-0.0	0.29	-0.0	-0.0	0.9354838709677455	0.29	0.002840271353315555	0.0028302781916140773	86.05131237714328				
2019-05-21 07:00:00	17238	0.31	0.3	0.31	0.31	GAB.MI	0.31	0.31	0.3	0.31	0.37	0.28	1.0	1.0	1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.14	0.0	0.0	-0.17	0.37	-0.14	0.0	0.0	98.11					1	-0.0	-0.0	-0.14	-0.0	-0.0	-0.11	-0.14	0.0	0.0	179.12					0.0	0.0	-0.26	0.0	0.0	-0.5	-0.26	0.0	0.0	110.49					-0.0	-0.0	-0.14	-0.0	-0.0	-0.27	-0.14	0.01	0.01	204.84					-0.0	-0.0	0.29	-0.0	-0.0	0.9354838709677455	0.29	0.002840271353315555	0.0028302781916140773	86.05131237714328				
2019-05-22 07:00:00	138519	0.32	0.31	0.31	0.31	GAB.MI	0.31	0.32	0.31	0.31	0.37	0.28	1.0	1.0	1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.14	0.0	0.0	-0.17	0.37	-0.14	0.0	0.0	98.11					1	-0.0	-0.0	-0.14	-0.0	-0.0	-0.11	-0.14	0.0	0.0	179.12					0.0	0.0	-0.26	0.0	0.0	-0.5	-0.26	0.0	0.0	110.49					-0.0	-0.0	-0.14	-0.0	-0.0	-0.27	-0.14	0.01	0.01	204.84					-0.0	-0.0	0.29	-0.0	-0.0	0.9354838709677455	0.29	0.002840271353315555	0.0028302781916140773	86.05131237714328				
2019-05-23 07:00:00	81381	0.31	0.3	0.31	0.31	GAB.MI	0.32	0.32	0.31	0.32	0.37	0.28	1.0	1.0	1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.0	0.0	-0.14	0.0	0.0	-0.17	0.37	-0.14	0.0	0.0	98.11					1	-0.0	-0.0	-0.14	-0.0	-0.0	-0.11	-0.14	0.0	0.0	179.12					0.0	0.0	-0.26	0.0	0.0	-0.5	-0.26	0.0	0.0	110.49					-0.0	-0.0	-0.14	-0.0	-0.0	-0.27	-0.14	0.01	0.01	204.84					-0.0	-0.0	0.29	-0.0	-0.0	0.9354838709677455	0.29	0.002840271353315555	0.0028302781916140773	86.05131237714328				
2019-05-24 07:00:00	24832	0.32	0.3	0.3	0.32	GAB.MI	0.31	0.33	0.31	0.33	0.37	0.29	1.0	1.0	1.0	-1	1.0	1.0	1.0	-1.0	1.0	-1.0										-1.0			0.68								-1.0			0.74	0.01	0.01	-0.13	0.03	0.03	-0.15	0.37	-0.13	0.0	0.0	99.95					1	-0.01	-0.01	-0.15	-0.03	-0.03	-0.14	-0.15	0.0	0.0	160.51					0.01	0.01	-0.25	0.03	0.03	-0.48	-0.25	0.0	0.0	112.06					-0.01	-0.01	-0.15	-0.03	-0.03	-0.29	-0.15	0.01	0.01	184.95					-0.010000000000000009	-0.010000000000000009	0.27999999999999997	-0.032258064516129004	-0.03174869831458027	0.8750000000000036	0.27999999999999997	0.002663707430091795	0.0026527090878294413	77.04642352214717				
