date	volume	high	low	open	close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2023-11-21 08:00:00	15000	0.96	0.94	0.96	0.96	ERFO.MI	0.7	0.7	0.69	0.7	0.94	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	1.0	-1.0	-1.0		0.94								-1.0			2.29									-1.0			2.0	-0.0	-0.0	0.55	-0.0	-0.0	0.57	1.01	0.55	0.0	0.0	43.86					1	-0.0	-0.0	-0.03	-0.0	-0.0	0.05	-0.03	0.0	0.0	67.78					0.0	0.0	-0.71	0.0	0.0	-0.43	-0.71	0.0	0.0	41.83					-0.0	-0.0	-0.59	-0.0	-0.0	-0.35	-0.59	0.0	0.0	51.18						-0.0	-0.0	1.2900000000000003	-0.0	-0.0	1.3437500000000009	1.2900000000000003	0.0027747815845613607	0.0027454843602929824	43.85549141624349				
2023-11-22 08:00:00	5000	0.96	0.96	0.96	0.96	ERFO.MI	0.7	0.7	0.7	0.7	0.94	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.96									-1.0			2.29									-1.0			2.0	-0.0	-0.0	0.55	-0.0	-0.0	0.57	0.98	0.55	0.0	0.0	43.86					1	-0.0	-0.0	-0.03	-0.0	-0.0	0.05	-0.03	0.0	0.0	67.78					0.0	0.0	-0.71	0.0	0.0	-0.43	-0.71	0.0	0.0	41.83					-0.0	-0.0	-0.59	-0.0	-0.0	-0.35	-0.59	0.0	0.0	51.18						-0.0	-0.0	1.2900000000000003	-0.0	-0.0	1.3437500000000009	1.2900000000000003	0.0027747815845613607	0.0027454843602929824	43.85549141624349				
2023-11-23 08:00:00	18000	0.97	0.95	0.96	0.95	ERFO.MI	0.7	0.71	0.69	0.69	0.94	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	0.01	0.01	0.56	0.01	0.01	0.59	0.98	0.56	0.0	0.0	44.37					1	0.01	0.01	-0.02	0.01	0.01	0.06	-0.02	0.0	0.0	68.91					-0.01	-0.01	-0.72	-0.01	-0.01	-0.43	-0.72	0.0	0.0	38.33					-0.01	-0.01	-0.6	-0.01	-0.01	-0.36	-0.6	0.0	0.0	47.53						0.010000000000000009	0.010000000000000009	1.3000000000000003	0.01041666666666663	0.010471299867295366	1.36842105263158	1.3000000000000003	0.0028417979037120506	0.0028121160349288132	44.36907020046391				
2023-11-24 08:00:00	13000	0.96	0.94	0.96	0.95	ERFO.MI	0.7	0.7	0.68	0.69	0.94	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.0	-0.0	0.56	-0.0	-0.0	0.59	0.98	0.56	0.0	0.0	50.26					1	-0.0	-0.0	-0.02	-0.0	-0.0	0.06	-0.02	0.0	0.0	79.39					0.0	0.0	-0.72	0.0	0.0	-0.43	-0.72	0.0	0.0	36.71					0.0	0.0	-0.6	0.0	0.0	-0.36	-0.6	0.0	0.0	46.16						-0.0	-0.0	1.3000000000000003	-0.0	-0.0	1.36842105263158	1.3000000000000003	0.0030990809911834957	0.0030707766804058956	50.256284235080976				
2023-11-27 08:00:00	2000	0.95	0.95	0.95	0.95	ERFO.MI	0.69	0.69	0.69	0.69	0.94	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.0	-0.0	0.56	-0.0	-0.0	0.59	0.98	0.56	0.0	0.0	50.26					1	-0.0	-0.0	-0.02	-0.0	-0.0	0.06	-0.02	0.0	0.0	79.39					0.0	0.0	-0.72	0.0	0.0	-0.43	-0.72	0.0	0.0	36.71					0.0	0.0	-0.6	0.0	0.0	-0.36	-0.6	0.0	0.0	46.16						-0.0	-0.0	1.3000000000000003	-0.0	-0.0	1.36842105263158	1.3000000000000003	0.0030990809911834957	0.0030707766804058956	50.256284235080976				
2023-11-28 08:00:00	18000	0.95	0.93	0.95	0.93	ERFO.MI	0.69	0.69	0.68	0.68	0.94	0.68	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	0.02	0.02	0.58	0.02	0.02	0.62	0.98	0.58	0.0	0.0	51.23					1	0.02	0.02	-0.0	0.02	0.02	0.08	-0.0	0.0	0.0	81.48					-0.02	-0.02	-0.74	-0.02	-0.02	-0.44	-0.74	0.0	0.0	32.26					-0.02	-0.02	-0.62	-0.02	-0.02	-0.37	-0.62	0.0	0.0	41.42						0.019999999999999907	0.019999999999999907	1.3200000000000003	0.021052631578947323	0.02127739844728485	1.4193548387096784	1.3200000000000003	0.0032373840810908483	0.0032083137916483206	51.23440511543203				
2023-11-29 08:00:00	16000	0.96	0.88	0.93	0.96	ERFO.MI	0.67	0.69	0.63	0.69	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.88		0.88		0.88		0.88		-1.0			2.29		0.63		0.63		0.63		0.63	-1.0			2.0	-0.03	-0.03	0.55	-0.03	-0.03	0.57	0.98	0.55	0.0	0.0	44.04					1	-0.03	-0.03	-0.03	-0.03	-0.03	0.05	-0.03	0.0	0.0	68.28					0.03	0.03	-0.71	0.03	0.03	-0.43	-0.71	0.0	0.0	38.28					0.03	0.03	-0.59	0.03	0.03	-0.35	-0.59	0.0	0.0	47.41						-0.029999999999999916	-0.029999999999999916	1.2900000000000005	-0.032258064516129004	-0.03174869831458027	1.3437500000000009	1.2900000000000005	0.0028457889651555645	0.0028158464069738542	44.038126556629976				
2023-11-30 08:00:00	15000	0.96	0.94	0.95	0.94	ERFO.MI	0.68	0.69	0.68	0.68	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.96									-1.0			2.29	0.69								-1.0			2.0	0.02	0.02	0.57	0.02	0.02	0.61	0.98	0.57	0.0	0.0	48.58					1	0.02	0.02	-0.01	0.02	0.02	0.07	-0.01	0.0	0.0	76.14					-0.02	-0.02	-0.73	-0.02	-0.02	-0.44	-0.73	0.0	0.0	33.39					-0.02	-0.02	-0.61	-0.02	-0.02	-0.36	-0.61	0.0	0.0	42.32						0.020000000000000018	0.020000000000000018	1.3100000000000005	0.02083333333333337	0.02105340919783238	1.3936170212765968	1.3100000000000005	0.0031760996882996837	0.003146100980723654	48.580980040404974				
2023-12-01 08:00:00	15000	0.94	0.93	0.94	0.93	ERFO.MI	0.67	0.67	0.66	0.66	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.93								-1.0			2.29		0.66							-1.0			2.0	0.01	0.01	0.58	0.01	0.01	0.62	0.98	0.58	0.0	0.0	49.05					1	0.01	0.01	-0.0	0.01	0.01	0.08	-0.0	0.0	0.0	77.12					-0.01	-0.01	-0.74	-0.01	-0.01	-0.44	-0.74	0.0	0.0	30.0					-0.01	-0.01	-0.62	-0.01	-0.01	-0.37	-0.62	0.0	0.0	38.81						0.009999999999999898	0.009999999999999898	1.3200000000000003	0.010638297872340274	0.010695289116747806	1.419354838709678	1.3200000000000003	0.0032456190675585455	0.0032152253590838065	49.05218510746884				
2023-12-04 08:00:00	9000	0.94	0.93	0.93	0.94	ERFO.MI	0.66	0.67	0.66	0.67	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	0.94									-1.0			2.29	0.67								-1.0			2.0	-0.01	-0.01	0.57	-0.01	-0.01	0.61	0.98	0.57	0.0	0.0	44.5					1	-0.01	-0.01	-0.01	-0.01	-0.01	0.07	-0.01	0.0	0.0	69.29					0.01	0.01	-0.73	0.01	0.01	-0.44	-0.73	0.0	0.0	34.69					0.01	0.01	-0.61	0.01	0.01	-0.36	-0.61	0.0	0.0	43.63						-0.009999999999999898	-0.009999999999999898	1.3100000000000005	-0.010752688172043001	-0.01069528911674795	1.3936170212765964	1.3100000000000005	0.002925135646215991	0.002894645780226579	44.49599208334607				
2023-12-05 08:00:00	5000	0.94	0.93	0.93	0.93	ERFO.MI	0.66	0.67	0.66	0.66	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		0.93								-1.0			2.29		0.66							-1.0			2.0	0.01	0.01	0.58	0.01	0.01	0.62	0.98	0.58	0.0	0.0	55.48					1	0.01	0.01	-0.0	0.01	0.01	0.08	-0.0	0.0	0.0	90.3					-0.01	-0.01	-0.74	-0.01	-0.01	-0.44	-0.74	0.0	0.0	27.22					-0.01	-0.01	-0.62	-0.01	-0.01	-0.37	-0.62	0.0	0.0	36.65						0.009999999999999898	0.009999999999999898	1.3200000000000003	0.010638297872340274	0.010695289116747806	1.4193548387096775	1.3200000000000003	0.003379124773185805	0.0033509464564529523	55.479701422680726				
2023-12-06 08:00:00	16000	0.95	0.93	0.95	0.93	ERFO.MI	0.67	0.67	0.65	0.65	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.0	-0.0	0.58	-0.0	-0.0	0.62	0.98	0.58	0.0	0.0	55.48					1	-0.0	-0.0	-0.0	-0.0	-0.0	0.08	-0.0	0.0	0.0	90.3					0.0	0.0	-0.74	0.0	0.0	-0.44	-0.74	0.0	0.0	27.22					0.0	0.0	-0.62	0.0	0.0	-0.37	-0.62	0.0	0.0	36.65						-0.0	-0.0	1.3200000000000003	-0.0	-0.0	1.4193548387096775	1.3200000000000003	0.003379124773185805	0.0033509464564529523	55.479701422680726				
2023-12-07 08:00:00	13000	0.95	0.93	0.93	0.94	ERFO.MI	0.66	0.67	0.66	0.67	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.01	-0.01	0.57	-0.01	-0.01	0.61	0.98	0.57	0.0	0.0	50.21					1	-0.01	-0.01	-0.01	-0.01	-0.01	0.07	-0.01	0.0	0.0	80.81					0.01	0.01	-0.73	0.01	0.01	-0.44	-0.73	0.0	0.0	32.89					0.01	0.01	-0.61	0.01	0.01	-0.36	-0.61	0.0	0.0	42.54						-0.009999999999999898	-0.009999999999999898	1.3100000000000005	-0.010752688172043001	-0.01069528911674795	1.3936170212765955	1.3100000000000005	0.0030125362845743737	0.0029845714591010264	50.20717855680178				
2023-12-08 08:00:00	28000	0.97	0.92	0.92	0.97	ERFO.MI	0.65	0.68	0.65	0.68	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.03	-0.03	0.54	-0.03	-0.03	0.56	0.98	0.54	0.0	0.0	43.7					1	-0.03	-0.03	-0.04	-0.03	-0.03	0.03	-0.04	0.0	0.0	68.92					0.03	0.03	-0.7	0.03	0.03	-0.42	-0.7	0.0	0.0	34.88					0.03	0.03	-0.58	0.03	0.03	-0.34	-0.58	0.0	0.0	44.23						-0.030000000000000027	-0.030000000000000027	1.2800000000000005	-0.03191489361702127	-0.031416196233378914	1.3195876288659791	1.2800000000000005	0.0027404849878421055	0.0027110365087334998	43.70041791298843				
2023-12-11 08:00:00	27000	0.97	0.96	0.97	0.96	ERFO.MI	0.68	0.68	0.67	0.67	0.94	0.63	-1.0	-1.0	-1.0	-1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	0.01	0.01	0.55	0.01	0.01	0.57	0.98	0.55	0.0	0.0	36.46					1	0.01	0.01	-0.03	0.01	0.01	0.05	-0.03	0.0	0.0	51.34					-0.01	-0.01	-0.71	-0.01	-0.01	-0.43	-0.71	0.0	0.0	48.18					-0.01	-0.01	-0.59	-0.01	-0.01	-0.35	-0.59	0.0	0.0	59.82						0.010000000000000009	0.010000000000000009	1.2900000000000005	0.010309278350515427	0.010362787035546547	1.3437499999999996	1.2900000000000005	0.001956409442469654	0.0019313777531200227	36.460503654965414				
2023-12-12 08:00:00	83000	1.05	0.97	0.97	1.05	ERFO.MI	0.68	0.74	0.68	0.74	0.94	0.63	-1.0	-1.0	1.0	0	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.09	-0.09	0.46	-0.09	-0.09	0.44	1.05	0.46	0.0	0.0	27.94					1	-0.09	-0.09	-0.12	-0.09	-0.09	-0.04	-0.12	0.0	0.0	34.72					0.09	0.09	-0.62	0.09	0.09	-0.37	-0.62	0.0	0.0	52.51					0.09	0.09	-0.5	0.09	0.09	-0.29	-0.5	0.0	0.0	63.53						-0.09000000000000008	-0.09000000000000008	1.2000000000000004	-0.09375	-0.08961215868968714	1.1428571428571423	1.2000000000000004	0.0016627935059364126	0.001634964648746573	27.94022419423485				
2023-12-13 08:00:00	168000	1.16	1.05	1.08	1.11	ERFO.MI	0.76	0.82	0.74	0.78	0.94	0.63	-1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.06	-0.06	0.4	-0.06	-0.06	0.36	1.16	0.4	0.0	0.0	20.39					1	0.0	0.0	-0.12	0.0	0.0	-0.04	-0.12	0.0	0.0	34.72					0.06	0.06	-0.56	0.06	0.06	-0.34	-0.56	0.0	0.0	55.07					0.06	0.06	-0.44	0.06	0.06	-0.25	-0.44	0.0	0.0	65.76						-0.06000000000000005	-0.06000000000000005	1.1400000000000003	-0.05714285714285716	-0.055569851154810786	1.0270270270270268	1.1400000000000003	0.0012971851589811188	0.0012669897860333457	20.392138647186002				
2023-12-14 08:00:00	149000	1.22	1.09	1.11	1.2	ERFO.MI	0.78	0.86	0.77	0.84	0.94	0.63	-1.0	-1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.09	-0.09	0.31	-0.08	-0.08	0.26	1.22	0.31	0.0	0.0	12.01					1	0.09	0.09	-0.03	0.08	0.08	0.03	-0.03	0.0	0.0	46.77					0.09	0.09	-0.47	0.08	0.08	-0.28	-0.47	0.0	0.0	58.14					0.09	0.09	-0.35	0.08	0.08	-0.19	-0.35	0.0	0.0	68.46						-0.08999999999999986	-0.08999999999999986	1.0500000000000005	-0.08108108108108092	-0.07796154146971171	0.875	1.0500000000000005	0.0008331352495667475	0.0007995890676997242	12.011167600019569				
2023-12-15 08:00:00	135000	1.33	1.22	1.22	1.31	ERFO.MI	0.86	0.94	0.86	0.92	0.94	0.63	-1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.11	-0.11	0.2	-0.09	-0.09	0.15	1.33	0.2	0.0	0.0	7.67					1	0.11	0.11	0.08	0.09	0.09	0.13	0.08	0.0	0.0	63.69					0.11	0.11	-0.36	0.09	0.09	-0.22	-0.36	0.0	0.0	60.42					0.11	0.11	-0.24	0.09	0.09	-0.11	-0.24	0.01	0.01	70.48						-0.1100000000000001	-0.1100000000000001	0.9400000000000004	-0.09166666666666679	-0.08770558041910566	0.7175572519083966	0.9400000000000004	0.0005698740444705624	0.0005335612763028852	7.665450015451299				
2023-12-18 08:00:00	59000	1.33	1.27	1.29	1.3	ERFO.MI	0.91	0.94	0.9	0.92	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.33		1.33							-1.0			2.29	0.94		0.94						-1.0			2.0	0.01	0.01	0.21	0.01	0.01	0.16	1.33	0.21	0.0	0.0	11.16					1	-0.01	-0.01	0.07	-0.01	-0.01	0.12	0.07	0.0	0.0	64.14					-0.01	-0.01	-0.37	-0.01	-0.01	-0.22	-0.37	0.0	0.0	56.81					-0.01	-0.01	-0.25	-0.01	-0.01	-0.12	-0.25	0.0	0.0	66.67						0.010000000000000009	0.010000000000000009	0.9500000000000004	0.007633587786259555	0.007662872745569137	0.7307692307692304	0.9500000000000004	0.0008297414518747535	0.0007938750573477371	11.156376813455125				
2023-12-19 08:00:00	65000	1.34	1.22	1.29	1.24	ERFO.MI	0.91	0.94	0.86	0.87	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29		0.86							-1.0			2.0	-0.06	-0.06	0.15	-0.05	-0.05	0.11	1.34	0.15	0.0	0.0	8.91					1	-0.06	-0.06	0.01	-0.05	-0.05	0.07	0.01	0.0	0.0	57.13					-0.06	-0.06	-0.43	-0.05	-0.05	-0.26	-0.43	0.0	0.0	48.85					-0.06	-0.06	-0.31	-0.05	-0.05	-0.16	-0.31	0.0	0.0	57.74						0.06000000000000005	0.06000000000000005	1.0100000000000005	0.04615384615384621	0.047252884850545615	0.8145161290322576	1.0100000000000005	0.0013382057166011975	0.0013011886504401549	17.089073500007572				
2023-12-20 08:00:00	6000	1.28	1.25	1.26	1.28	ERFO.MI	0.89	0.9	0.88	0.9	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	0.04	0.04	0.19	0.03	0.03	0.14	1.34	0.19	0.0	0.0	9.72					1	0.04	0.04	0.05	0.03	0.03	0.1	0.05	0.0	0.0	58.2					0.04	0.04	-0.39	0.03	0.03	-0.23	-0.39	0.0	0.0	54.33					0.04	0.04	-0.27	0.03	0.03	-0.13	-0.27	0.0	0.0	63.53						-0.040000000000000036	-0.040000000000000036	0.9700000000000004	-0.032258064516129004	-0.03174869831458027	0.7578124999999998	0.9700000000000004	0.0009167267215998615	0.0008788012026170744	11.632859502029305				
2023-12-21 08:00:00	5000	1.3	1.24	1.3	1.27	ERFO.MI	0.92	0.92	0.87	0.9	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29	0.92								-1.0			2.0	-0.01	-0.01	0.18	-0.01	-0.01	0.13	1.34	0.18	0.0	0.0	9.84					1	-0.01	-0.01	0.04	-0.01	-0.01	0.09	0.04	0.0	0.0	58.57					-0.01	-0.01	-0.4	-0.01	-0.01	-0.24	-0.4	0.0	0.0	50.87					-0.01	-0.01	-0.28	-0.01	-0.01	-0.14	-0.28	0.0	0.0	59.9						0.010000000000000009	0.010000000000000009	0.9800000000000004	0.0078125	0.007843177461025893	0.7716535433070864	0.9800000000000004	0.0011822072230325037	0.0011447734390028774	14.997319997251395				
2023-12-22 08:00:00	14000	1.26	1.21	1.23	1.26	ERFO.MI	0.87	0.89	0.85	0.89	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.21								-1.0			2.29		0.85							-1.0			2.0	-0.01	-0.01	0.17	-0.01	-0.01	0.13	1.34	0.17	0.0	0.0	9.95					1	-0.01	-0.01	0.03	-0.01	-0.01	0.08	0.03	0.0	0.0	58.92					-0.01	-0.01	-0.41	-0.01	-0.01	-0.25	-0.41	0.0	0.0	47.42					-0.01	-0.01	-0.29	-0.01	-0.01	-0.15	-0.29	0.0	0.0	56.29						0.010000000000000009	0.010000000000000009	0.9900000000000004	0.007874015748031482	0.007905179507113261	0.7857142857142854	0.9900000000000004	0.0014473101830051148	0.0014103915410712542	18.355423454798704				
2023-12-27 08:00:00	0	1.26	1.26	1.26	1.26	ERFO.MI	0.88	0.88	0.88	0.88	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	0.0	0.0	0.17	0.0	0.0	0.13	1.34	0.17	0.0	0.0	12.82					1	0.0	0.0	0.03	0.0	0.0	0.08	0.03	0.0	0.0	64.0					0.0	0.0	-0.41	0.0	0.0	-0.25	-0.41	0.0	0.0	47.08					0.0	0.0	-0.29	0.0	0.0	-0.15	-0.29	0.0	0.0	55.98						-0.0	-0.0	0.9900000000000004	-0.0	-0.0	0.7857142857142854	0.9900000000000004	0.0016603036275525448	0.001624246098073101	21.26418002467348				
2023-12-28 08:00:00	1000	1.26	1.26	1.26	1.26	ERFO.MI	0.89	0.89	0.89	0.89	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	0.0	0.0	0.17	0.0	0.0	0.13	1.34	0.17	0.0	0.0	16.33					1	0.0	0.0	0.03	0.0	0.0	0.08	0.03	0.0	0.0	71.08					0.0	0.0	-0.41	0.0	0.0	-0.25	-0.41	0.0	0.0	46.38					0.0	0.0	-0.29	0.0	0.0	-0.15	-0.29	0.0	0.0	55.36						-0.0	-0.0	0.9900000000000004	-0.0	-0.0	0.7857142857142854	0.9900000000000004	0.0019035614728514796	0.0018687618582826637	24.862588123245487				
2023-12-29 08:00:00	3000	1.31	1.25	1.28	1.31	ERFO.MI	0.9	0.92	0.88	0.92	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0	1.31									-1.0			2.29	0.92								-1.0			2.0	0.05	0.05	0.22	0.04	0.04	0.17	1.34	0.22	0.0	0.0	16.33					1	0.05	0.05	0.08	0.04	0.04	0.13	0.08	0.0	0.0	71.08					0.05	0.05	-0.36	0.04	0.04	-0.22	-0.36	0.0	0.0	54.36					0.05	0.05	-0.24	0.04	0.04	-0.11	-0.24	0.0	0.0	64.01						-0.050000000000000044	-0.050000000000000044	0.9400000000000004	-0.039682539682539764	-0.03891541624967362	0.7175572519083964	0.9400000000000004	0.0013389505208705765	0.0013036554555201363	17.6852609900046				
2024-01-02 08:00:00	52000	1.33	1.22	1.28	1.24	ERFO.MI	0.9	0.93	0.85	0.87	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29		0.85							-1.0			2.0	-0.07	-0.07	0.15	-0.05	-0.05	0.11	1.34	0.15	0.0	0.0	13.58					1	-0.07	-0.07	0.01	-0.05	-0.05	0.07	0.01	0.0	0.0	62.62					-0.07	-0.07	-0.43	-0.05	-0.05	-0.26	-0.43	0.0	0.0	45.78					-0.07	-0.07	-0.31	-0.05	-0.05	-0.16	-0.31	0.0	0.0	54.36						0.07000000000000006	0.07000000000000006	1.0100000000000005	0.05343511450381688	0.05491575759611477	0.8145161290322576	1.0100000000000005	0.001910847965755844	0.0018742365948136719	23.7482514066745				
2024-01-03 08:00:00	7000	1.26	1.25	1.25	1.26	ERFO.MI	0.89	0.89	0.89	0.89	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29	0.89								-1.0			2.0	0.02	0.02	0.17	0.02	0.02	0.13	1.34	0.17	0.0	0.0	14.57					1	0.02	0.02	0.03	0.02	0.02	0.08	0.03	0.0	0.0	63.89					0.02	0.02	-0.41	0.02	0.02	-0.25	-0.41	0.0	0.0	46.33					0.02	0.02	-0.29	0.02	0.02	-0.15	-0.29	0.0	0.0	54.85						-0.020000000000000018	-0.020000000000000018	0.9900000000000004	-0.016129032258064502	-0.016000341346441117	0.7857142857142854	0.9900000000000004	0.0016743847880833205	0.0016366054732652735	20.481731812003588				
2024-01-04 08:00:00	0	1.26	1.26	1.26	1.26	ERFO.MI	0.88	0.88	0.88	0.88	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	0.0	0.0	0.17	0.0	0.0	0.13	1.34	0.17	0.0	0.0	14.57					1	0.0	0.0	0.03	0.0	0.0	0.08	0.03	0.0	0.0	63.89					0.0	0.0	-0.41	0.0	0.0	-0.25	-0.41	0.0	0.0	46.33					0.0	0.0	-0.29	0.0	0.0	-0.15	-0.29	0.0	0.0	54.85						-0.0	-0.0	0.9900000000000004	-0.0	-0.0	0.7857142857142854	0.9900000000000004	0.0016743847880833205	0.0016366054732652735	20.481731812003588				
2024-01-05 08:00:00	20000	1.22	1.19	1.22	1.19	ERFO.MI	0.86	0.86	0.83	0.83	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0										-1.0			2.29									-1.0			2.0	-0.07	-0.07	0.1	-0.06	-0.06	0.06	1.34	0.1	0.0	0.0	8.59					1	-0.07	-0.07	-0.04	-0.06	-0.06	0.02	-0.04	0.0	0.0	50.86					-0.07	-0.07	-0.48	-0.06	-0.06	-0.29	-0.48	0.0	0.0	41.84					-0.07	-0.07	-0.36	-0.06	-0.06	-0.2	-0.36	0.0	0.0	49.63						0.07000000000000006	0.07000000000000006	1.0600000000000005	0.05555555555555558	0.05715841383994864	0.8907563025210081	1.0600000000000005	0.001981874551163411	0.0019421148887923678	22.896944021739507				
2024-01-08 08:00:00	5000	1.2	1.15	1.2	1.17	ERFO.MI	0.84	0.84	0.8	0.82	0.94	0.63	1.0	1.0	1.0	1	-1.0	-1.0	1.0	-1.0	-1.0	1.0		1.15								-1.0			2.29		0.8		0.8					-1.0			2.0	-0.02	-0.02	0.08	-0.02	-0.02	0.05	1.34	0.08	0.0	0.0	4.87					1	-0.02	-0.02	-0.06	-0.02	-0.02	0.01	-0.06	0.0	0.0	44.53					-0.02	-0.02	-0.5	-0.02	-0.02	-0.3	-0.5	0.0	0.0	41.22					-0.02	-0.02	-0.38	-0.02	-0.02	-0.21	-0.38	0.0	0.0	48.91						0.020000000000000018	0.020000000000000018	1.0800000000000005	0.01680672268907568	0.01694955831377332	0.9230769230769229	1.0800000000000005	0.002027369529657344	0.0019873126029668065	23.23169720530103				
